url,title,content
https://www.mk.co.kr/news/realestate/11312516,송파에도 모아타운…가락·망원·성현동에 3045가구 공급,주가 정보
https://www.mk.co.kr/news/realestate/11312514,대선 앞둔 서울 집값 ‘숨고르기’...상승폭 주춤,주가 정보
https://www.mk.co.kr/news/realestate/11312434,"전현무 사는 그 집, 130억에 낙찰…경매 역사상 ‘최고가’",주가 정보
https://www.mk.co.kr/news/realestate/11312362,돌아온 관광객에 몸값 높아진 도심 신규 호텔…세운지구 신축 호텔 일반분양,주가 정보
https://www.mk.co.kr/news/realestate/11312353,되기만 하면 한방에 3억 이득...2만5천명 몰려갔다는 하남교산 특공,주가 정보
https://www.mk.co.kr/news/realestate/11312338,부동산 ‘큰 손’ 3040 학부모가 주목하는 수도권 ‘초품아’ 어디,주가 정보
https://www.mk.co.kr/news/realestate/11312224,“대선 전 빨리 빨리”…아파트 분양전망지수 6개월 만에 최고,주가 정보
https://www.mk.co.kr/news/realestate/11312184,"“다주택자 세제 중과 폐지해야”…건설업계, 차기정부에 제안",주가 정보
https://www.mk.co.kr/news/realestate/11311807,분양시장은 간만에 햇볕,주가 정보
https://www.mk.co.kr/news/realestate/11311757,주택협회 “다주택자 세제 중과 폐지해야”,주가 정보
https://www.mk.co.kr/news/realestate/11311660,‘아이파크삼성’ 펜트하우스 130억 낙찰...토허제 피한  경매 물건 ‘귀하신 몸’,주가 정보
https://www.mk.co.kr/news/realestate/11311658,"“뭘 안 해도 되는 서울, 뭘 해도 안되는 지방”…아파트 청약 ‘극과 극’",주가 정보
https://www.mk.co.kr/news/realestate/11311366,"금리인하·조기대선 기대감에
5월 아파트 분양전망 쑥 올라",주가 정보
https://www.mk.co.kr/news/realestate/11311365,"GS건설, 건설현장 추락사고 차단 나선다",주가 정보
https://www.mk.co.kr/news/business/11311300,"대림바스, 국내 위생도기 점유율 61%…22년 연속 1위",주가 정보
https://www.mk.co.kr/news/realestate/11311278,구글 정밀지도 반출 요청...민주당 “차기 정부가 결정해야”,주가 정보
https://www.mk.co.kr/news/realestate/11311235,"DK아시아, 3040 자녀 키우기 참 좋은 단지 로열파크씨티 구현",주가 정보
https://www.mk.co.kr/news/realestate/11311236,"“‘반세권’ 들어보셨나요”...분위기 심상치 않은 용인 부동산, SK·삼성 효과 톡톡",주가 정보
https://www.mk.co.kr/news/realestate/11311130,"“6월엔 어떻게 될지 몰라”...분주하게 움직이는 분양시장, 5월에 물량 쏟아진다",주가 정보
https://www.mk.co.kr/news/realestate/11311107,"두산에너빌리티, 교육·설계·입지 3박자 갖춘 ‘트리븐 안동’ 견본주택 개관",주가 정보
https://www.mk.co.kr/news/realestate/11311105,"개발되는 강남 구룡마을 인근, 서초 서리풀지구 등 토허제 재지정",주가 정보
https://www.mk.co.kr/news/realestate/11310987,“여보 우리도 수도권 아파트 하나 마련할까?”…갭투자 관심 높아진 ‘이 동네’,주가 정보
https://www.mk.co.kr/news/realestate/11310971,"“진짜 중에 진짜, 한강을 잡아라”...한국 최고 부촌 재건축에 뛰어든 건설사들",주가 정보
https://www.mk.co.kr/news/realestate/11310942,“여기가 강남이야?”...대선 앞두고 세종시 경매시장도 후끈후끈,주가 정보
https://www.mk.co.kr/news/realestate/11310635,호텔급 컨시어지 지식산업센터 ‘신광교 클라우드 시티’,주가 정보
https://www.mk.co.kr/news/realestate/11310575,세종시 경매시장도 '후끈' 낙찰가율 100%도 나왔다,주가 정보
https://www.mk.co.kr/news/realestate/11310573,오산 세교 아테라 433가구 금호건설 다음달 분양,주가 정보
https://www.mk.co.kr/news/realestate/11310323,“갭투자 줄겠지만 무주택자 탈출도 막막”…강남 아파트 전세가율 역대 최저,주가 정보
https://www.mk.co.kr/news/realestate/11310195,"“10억 올랐어요”...막아도 터져나온 신고가, 강남불패는 계속됐다",주가 정보
https://www.mk.co.kr/news/realestate/11310180,"HDC현대산업개발, 사통팔달 안양 만안구서 ‘호현 센트럴 아이파크’ 6월 공급",주가 정보
https://www.mk.co.kr/news/realestate/11310162,"3월 경기 아파트 매매, 7개월 만에 1만건 돌파",주가 정보
https://www.mk.co.kr/news/realestate/11310141,"중흥건설그룹 중흥토건, ‘에코델타시티 중흥S-클래스 에듀리버’ 9일 견본주택 개관",주가 정보
https://www.mk.co.kr/news/realestate/11310138,“서울 꽁꽁 얼었는데 여기가 낫군”…3월 경기 아파트 매매 1만건 돌파,주가 정보
https://www.mk.co.kr/news/realestate/11310105,브랜드·대도시·대단지 모두 갖춘 ‘중앙공원 롯데캐슬 시그니처’ 관심 집중,주가 정보
https://www.mk.co.kr/news/realestate/11310094,“10억이 한순간에 올랐다”…압구정 105억·대치 60억 줄줄이 신고가,주가 정보
https://www.mk.co.kr/news/realestate/11310011,“이사 계획 못 잡겠어요”…서울 아파트 거래 ‘꽁꽁’,주가 정보
https://www.mk.co.kr/news/realestate/11309942,“견적 7000만원인데 하는게 맞나요?”...‘깜깜이 인테리어’ 없앤다는 이곳,주가 정보
https://www.mk.co.kr/news/realestate/11309692,"""깜깜이 인테리어 시공 표준견적으로 투명하게""",주가 정보
https://www.mk.co.kr/news/realestate/11309445,성수 재개발 속도에···“우리도 좀 끼워줘요”,주가 정보
https://www.mk.co.kr/news/realestate/11309428,"1,460,000,000원…서울 ‘국평’ 연봉 한 푼 안쓰고 31년 모아야 산다",주가 정보
https://www.mk.co.kr/news/realestate/11308702,"“4월엔 텅텅 비었습니다”...3월에 붐볐던 서울 아파트 거래시장, 지금은 꽁꽁",주가 정보
https://www.mk.co.kr/news/realestate/11308695,공사비 1.7조 잠실우성 재건축 GS가 수주하나,주가 정보
https://www.mk.co.kr/news/realestate/11308340,"신분평 더웨이시티 풍경채 HMG, 1448가구 이달 분양",주가 정보
https://www.mk.co.kr/news/realestate/11308267,“부동산 공시가격 검증 독립기구 신설 검토해야”,주가 정보
https://www.mk.co.kr/news/realestate/11308265,"“올초에만 샀어도 휴...” 3개월만에 8억 오른 아파트, 어딘가보니",주가 정보
https://www.mk.co.kr/news/realestate/11308257,"“지갑 한번 열어볼까”...자금력 빵빵한 40대, 다시 서울 아파트 ‘큰손’으로",주가 정보
https://www.mk.co.kr/news/realestate/11308256,"“내가 사는 동네만 떨어졌네”...고공비행하는 서울 아파트값, 노도강은 예외",주가 정보
https://www.mk.co.kr/news/realestate/11308222,토허제 풀리자 서울 아파트 우르르 샀다…매수 제일 많이한 세대는,주가 정보
https://www.mk.co.kr/news/realestate/11308201,당첨 되기만 하면 3억원 이득 본다…열기 뜨거워지는 3기 신도시,주가 정보
https://www.mk.co.kr/news/economy/11307896,“서울서 살고 싶은데 가격은 부담”…신혼부부·다자녀 아파트 특공도 양극화,주가 정보
https://www.mk.co.kr/news/realestate/11307402,청라국제업무단지 미래가치 품은 ‘청라 피크원 푸르지오’ 6월 말 분양,주가 정보
https://www.mk.co.kr/news/realestate/11307660,“용산공원을 센트럴파크로”...용산국가공원포럼 발족,주가 정보
https://www.mk.co.kr/news/realestate/11307452,"인베이드투자자문, 삼성서울병원에 1000만원 기부",주가 정보
https://www.mk.co.kr/news/realestate/11307319,“큰 집은 꿈도 못 꿔”…작년 신혼부부 청약 경쟁 쏠린 평형 보니,주가 정보
https://www.mk.co.kr/news/realestate/11307300,"HMG그룹, ‘신분평 더웨이시티 풍경채’ 5월 분양",주가 정보
https://www.mk.co.kr/news/realestate/11307182,"HMG그룹, 청주 신분평 도시개발사업 첫 단지 ‘신분평 더웨이시티 풍경채’ 분양",주가 정보
https://www.mk.co.kr/news/realestate/11307140,"에이블피엔지, 원스톱 생활권 다(多) 잡은 ‘디 아테온’ 이달 공급",주가 정보
https://www.mk.co.kr/news/realestate/11305936,"진천메가폴리스, 세제 혜택과 우량 기업 유치로 산업단지의 새로운 모델 제시",주가 정보
https://www.mk.co.kr/news/realestate/11306983,“대통령실 진짜 옮기겠지?”…서울보다 더 뜨거운 세종 집값,주가 정보
https://www.mk.co.kr/news/realestate/11306864,"김종국, 62억에 빌라 매입...장근석·이요원과 이웃이라던데",주가 정보
https://www.mk.co.kr/news/realestate/11306507,"주택업계, 민주당 만나 “미분양 해소 위해 세제 지원 필요”",주가 정보
https://www.mk.co.kr/news/realestate/11306498,"LH, 준공후미분양 3536호 접수",주가 정보
https://www.mk.co.kr/news/realestate/11306492,"“이 동네 집값, 꼭 정치테마주 같다”…세종시, 전셋값도 두자릿수 상승률",주가 정보
https://www.mk.co.kr/news/realestate/11306368,"동문건설, 2~3억원대 역세권 아파트 ‘파주 문산역 3차 동문 디 이스트 센트럴’ 공급",주가 정보
https://www.mk.co.kr/news/realestate/11305901,착한 분양가는 지방서도 44대1,주가 정보
https://www.mk.co.kr/news/realestate/11305899,"강동·은평·구로 … 반갑다, 서울 분양",주가 정보
https://www.mk.co.kr/news/realestate/11305764,"“요즘 보기 드문 집이네”…친정·시어머니 동거 과천 청약 당첨자, 알고 보니 ‘꼼수’",주가 정보
https://www.mk.co.kr/news/realestate/11305730,"HL디앤아이한라, ‘태화강 에피트’ 전 타입 1순위 청약마감…평균 44.3대 1",주가 정보
https://www.mk.co.kr/news/realestate/11305697,"제일건설, ‘제일풍경채 의왕고천’ 전 가구 1순위 청약 마감…평균 21.6대 1",주가 정보
https://www.mk.co.kr/news/realestate/11305636,"도심 속 녹지, 부의 상징되다…‘웅상센트럴파크’, 양산의 부촌 예고",주가 정보
https://www.mk.co.kr/news/realestate/11305436,불꺼진 아파트 넘쳐난다는데...“우리는 달라요” 청약경쟁률 무려 44대1,주가 정보
https://www.mk.co.kr/news/realestate/11305434,인천 ‘천원주택’ 또 나온다…내달 12∼16일 500가구 신청 접수,주가 정보
https://www.mk.co.kr/news/realestate/11305408,"“강동갈까 은평갈까 구로갈까”...간만에 찾아온 서울 분양, 1736가구 공급",주가 정보
https://www.mk.co.kr/news/realestate/11305405,‘대조1구역’ 분양 임박…속도 내는 은평 3대장,주가 정보
https://www.mk.co.kr/news/realestate/11305310,‘입주하면 집값 하락’ 옛말…꺾일 줄 모르는 서울 신축 아파트,주가 정보
https://www.mk.co.kr/news/realestate/11305245,“스마트폰이 내 집 관리 비서”…아파트 커뮤니티 앱 진화 속도 보니,주가 정보
https://www.mk.co.kr/news/realestate/11305109,"싸게 해드릴게, 한번 보고가...눈물의 할인에도 안 팔리는 미분양 주택",주가 정보
https://www.mk.co.kr/news/realestate/11305078,떨이로 한번에 다 가져가...처치 곤란 물량 쌓이는 ‘악성 미분양’ 통매각 현상도,주가 정보
https://www.mk.co.kr/news/realestate/11305005,악성 미분양 주택 '눈물의 묶음 세일',주가 정보
https://www.mk.co.kr/news/realestate/11304647,“옆집 신혼부부도 신청했대”…‘미리내집’ 4차 모집 평균 경쟁률 64:1,주가 정보
https://www.mk.co.kr/news/realestate/11304592,“전세는 불안해요”…서울 임차계약 10건 중 6건은 ‘월세’,주가 정보
https://www.mk.co.kr/news/realestate/11304188,‘주택 공급’ 카드 꺼낸 이재명…文정부·尹정부와 차이 보니,주가 정보
https://www.mk.co.kr/news/realestate/11304161,“앞으로 더 끔찍해진다”...괴물처럼 불어나는 악성 미분양,주가 정보
https://www.mk.co.kr/news/realestate/11304000,“전세금 맡기기엔 불안해서요”…서울 주택 월세 비중 사상 최고치,주가 정보
https://www.mk.co.kr/news/economy/11303848,월급쟁이가 ‘강남 30평 아파트’ 사려면…한 푼도 안 쓰고 ‘74년’,주가 정보
https://www.mk.co.kr/news/realestate/11303469,"중흥건설그룹 중흥토건, ‘에코델타시티 중흥S-클래스 에듀리버’ 5월 분양",주가 정보
https://www.mk.co.kr/news/realestate/11303271,"씨 마르는 인천 ‘신축’, 희소성 더 높아지기 전 효성중공업 ‘해링턴 스퀘어 산곡역’ 선점 움직임",주가 정보
https://www.mk.co.kr/news/realestate/11303210,"동문건설, 여의도 규모 버금 화양지구서 ‘평택 화양 동문 디 이스트’ 공급",주가 정보
https://www.mk.co.kr/news/realestate/11303154,‘국회 이전’ 기대감 속 세종 블록형 타운하우스 ‘라포르테 세종’ 눈길,주가 정보
https://www.mk.co.kr/news/realestate/11303076,"“3.8억에 분양받아 15.9억에 팔았어요”…공공분양, 인기도 시세차익도 ‘폭발’",주가 정보
https://www.mk.co.kr/news/realestate/11302922,금리인하에 ‘이것’까지 겹치자…1분기에만 서울아파트 거래 2만건,주가 정보
https://www.mk.co.kr/news/realestate/11301760,"“조합원 100% 한강조망”···HDC현산, 용산정비창 수주전 승부수",주가 정보
https://www.mk.co.kr/news/realestate/11301568,다시 움직이는 서울 분양시장…출격 예고한 ‘유망단지’ 어디길래?,주가 정보
https://www.mk.co.kr/news/realestate/11301559,"디에스종합건설·대성베르힐건설, 분상제 적용 ‘고덕 강일 대성베르힐’ 5월 공급",주가 정보
https://www.mk.co.kr/news/realestate/11301365,멈첬던 서울 분양시장 다시 움직인다···‘대조1구역’ 등 유망단지 출격 예고,주가 정보
https://www.mk.co.kr/news/realestate/11301359,성동구치소 부지에 미리내집 등 1240가구 공급,주가 정보
https://www.mk.co.kr/news/realestate/11301356,서초 성뒤마을에 900가구 공급,주가 정보
https://www.mk.co.kr/news/realestate/11300814,6억원 미만·분상제·서울 인접…‘3콤보’ 아파트 ‘원종 휴먼빌 클라츠’ 분양,주가 정보
https://www.mk.co.kr/news/realestate/11301140,“공사비 올라 꿈도 못 꿨는데”...입주전 맞춤형 인테리어 해준다는 건설사들,주가 정보
https://www.mk.co.kr/news/realestate/11300742,"요즘 건설사, 맞춤 인테리어도 해준다네요",주가 정보
https://www.mk.co.kr/news/realestate/11300740,분양 절반이 특별공급인데 … 실제 공급은 30% 안돼,주가 정보
https://www.mk.co.kr/news/realestate/11300384,제일건설 풍경채 의왕고천 25일 견본 주택 개관,주가 정보
https://www.mk.co.kr/news/realestate/11300383,포스코이앤씨 ‘더샵 당리센트리체’ 견본주택 25일 개관,주가 정보
https://www.mk.co.kr/news/realestate/11300329,“그래도 재건축 단지는 믿어볼 만하지”…서울 아파트값 12주째 올라,주가 정보
https://www.mk.co.kr/news/realestate/11300285,"“도보 약 5분 역세권”…제일건설, ‘제일풍경채 의왕고천’ 견본주택 개관",주가 정보
https://www.mk.co.kr/news/realestate/11300265,‘리턴 투 코어(Return?to?Core)’ 부동산 핵심지 원도심 개발 활발,주가 정보
https://www.mk.co.kr/news/realestate/11300193,"코오롱글로벌, 청주 동남지구 마지막 자리 ‘동남 하늘채’ 6월 분양",주가 정보
https://www.mk.co.kr/news/realestate/11300124,GTX-A 이어 대조1구역까지…은평구 천지개벽 ‘시동’,주가 정보
https://www.mk.co.kr/news/realestate/11300108,"“줄 서는건 서울 뿐”…지방아파트 청약 마감률, 3년째 뚝뚝",주가 정보
