date,content
2025-07-05,"서울 강남권 아파트 매수 심리가 7주 만에 꺾였다. 지난달 27일 발표된 정부의 고강도 대출 규제가 영향을 미친 것으로 보인다.
4일 한국부동산원에 따르면 6월 다섯째 주(24~30일) 서울 동남권(강남·서초·송파·강동구) 아파트 매매수급지수는 108.8을 기록했다. 전주(111.2) 대비 2.4포인트 하락한 것이다. 동남권 매매수급지수는 강남 3구 아파트에 대한 매수세가 크게 늘어나며 5월 첫 주(100.8)부터 7주 연속 상승세를 이어왔다. 매매수급지수는 아파트 매수자와 매도자의 비율을 계산한 수치로 100보다 크면 부동산 시장에 아파트를 매수하려는 사람이 매도하려는 사람보다 더 많다는 의미다. 여전히 매수세가 매도세보다 강하지만 상승세는 일단 꺾인 것이다.
서울 전체 아파트 매매수급지수도 10주 만에 하락했다. 지난 4월 셋째 주 98.4에서 6월 넷째 주 104.2까지 치솟았던 서울 아파트 매매수급지수는 6월 다섯째 주 103.7로 소폭 하락했다. 서울에서는 동북권(강북·광진·노원·도봉·동대문 등)만 전주(96.3) 대비 상승해 97.2를 기록했다.
지난달 30일 기준 KB부동산 주간 아파트 시장 동향에서도 서울의 매수 우위 지수는 76.4로, 전주(99.3) 대비 22.9포인트나 감소했다. 매수 우위 지수는 공인중개사를 대상으로 설문 조사해 현장의 매수자와 매도자 비율을 수치로 나타낸 것으로 100을 초과하면 매수자가 더 많다는 의미다. 권역별로는 강북 14구가 69.7로 전주 대비 18.9포인트 하락했으며, 강남 11구는 82.3으로 전주 대비 26.6포인트 감소했다.
윤지해 부동산R114 리서치랩장은 “대출 규제는 실수요자도 내 집 마련에 나설 수 없게 만드는 만큼 아파트 매매 수요가 민감하게 반응할 수밖에 없다”면서 “다만 아파트 대체재가 부족한 상황에서 하반기 중 강남권 수요가 다시 상승할 가능성이 크다”고 했다."
2025-07-05,"부동산 트렌드쇼 개막 이틀째인 5일에도 서울 강남구 삼성동 코엑스 D홀에서는 부동산 시장의 향방을 가늠하고, 자산 관리 노하우를 얻어갈 수 있는 다양한 재테크 강연이 펼쳐진다.
제1세미나장에선 부와 지식의 배움터 신현강 대표가 ‘하반기 전세 시장, 반등인가 재조정인가?’란 주제로 강연한다. 신한투자증권 양지영 자산관리컨설팅부 수석은 ‘고교 학점제가 바꾸는 학군 지도, 학세권 부동산 매매 트렌드’ 강연을 통해 교육 정책 변화에 따른 부동산 매매법을 알려준다.
‘뉴시니어 시대, 은퇴 후 자산 관리도 바뀌어야 한다’(김대열 하나증권 강남파이낸스WM센터 부장)와 ‘주택 시장의 변곡점을 준비하는 현명한 자산 관리’(함영진 우리은행 WM영업전략부 부동산리서치팀장) 강연에서는 자산 관리 노하우를 배울 수 있다.
제2세미나장에서는 박원갑 KB국민은행 부동산수석전문위원과 오정훈 하나은행 영통금융센터 VIP PB팀장이 ‘2030·4050 세대별 내 집 마련 맞춤 전략’이란 제목으로 생애 주기별 투자법을 공개한다.
실전 투자법을 콕 집어 알려주는 강연도 열린다. ‘실수요자의 상급지 갈아타기 대출 전략’(김은진 레오대출연구소 대표) ‘분양권, 지금 들어갈 곳과 빨리 빠져야 할 곳’(황성우 해안선부동산연구소 대표) ‘재개발·재건축 투자 기회의 판이 바뀐다’(김제경 투미부동산컨설팅 소장) 강연은 부동산 투자 유형별로 차별화된 전략법을 자세하게 제시한다."
2025-07-05,"“원래 이달 초 서울 서초구 아파트를 계약하려 했는데, 그 직전에 정부가 대출을 6억원까지로 묶기로 하는 바람에 모든 게 중단됐어요. 더 기다리는 게 나을지, 아니면 아예 다른 지역을 알아보는 게 나을지 혼란스러워요.”(40대 관람객)
4일부터 이틀간 서울 강남구 삼성동 코엑스에서 열리는 ‘2025 대한민국 부동산 트렌드쇼’에는 개막 첫날부터 이런 고민을 품은 사람들이 대거 몰렸다. 작년 말부터 서울을 중심으로 한 수도권 집값 상승세가 이어지는 가운데, 지난달 27일 수도권과 규제 지역의 주택 담보 대출 한도를 6억원으로 제한하는 초강력 대출 규제가 나오며 부동산 실수요자와 투자자를 둘러싼 불확실성이 갑자기 커졌다.
이런 상황에서 앞으로 부동산 시장의 향방을 알고 싶은 8000여 관람객이 이날 부동산 트렌드쇼를 찾았다. 올해 행사에도 정부 관계자와 국내 대표 재건축·재개발, 세금, 투자 전문가들이 총출동했다. 제1·2세미나장에서 이틀간 진행되는 16개 강연은 3일 만에 사전 예약이 마감됐다. 미처 사전 예약을 하지 못한 사람들은 강연 시작 30분 전부터 강연장 앞에 줄을 서 있거나, 자리가 없는데도 서서 강연을 들었다.
◇“실수요자 매수는 여전히 추천”
부동산 트렌드쇼 첫 강연자로 나선 이상우 인베이드투자자문 대표는 “주택담보대출 한도를 6억원으로 제한하고 전세 대출마저 조이면 매매가와 전세가 오르는 풍선 효과가 나타날 수밖에 없다”고 진단했다. 이 대표는 “이런 점을 감안한다면 대출이 줄었더라도 실수요자라면 자금이 가능한 범위 안에서는 분당 등 경기 주요 지역의 아파트를 사는 것을 추천한다”고 했다. 고종완 한국자산관리연구원장도 “가격 상승세가 컸던 강남은 대출 규제로 이제 진입이 사실상 막혔지만, 실수요자라면 청량리 역세권이나 광운대, 수원·용인·성남 등엔 여전히 관심을 가질 필요가 있다”고 말했다.
반면 이동현 하나은행 부동산수석전문위원은 당분간 관망할 것을 권했다. 그는 “공급 부족 문제가 해소되지 않으면 집값 양극화 문제는 해결될 수 없다”며 “정부의 공급 대책을 지켜보고 움직이는 게 낫다”고 말했다.
이날 행사장에서 전문가들의 강연과 토론을 지켜본 서연섭(32)씨는 “사회생활을 시작한 지 얼마 되지 않았는데 새 정부의 대출 규제가 나온 것을 보고 앞으로 어떤 식으로 부동산 시장을 바라봐야 할지 공부하러 왔다”며 “적은 돈으로나마 부동산에 투자해 꾸준히 자산을 불려가는 것이 목표”라고 말했다.
◇정책·기술·프롭테크까지 총망라
각종 부동산 강연 외에도 국내 주택 정책과 첨단 건설 기술, 프롭테크(IT+부동산)를 소개하는 부스도 관람객의 눈길을 끌었다.
특히 행사장 입구에 자리 잡은 국토교통부·한국토지주택공사(LH) 전시관의 경우 ‘탈현장(OSC·Off-site construction)’ 주택 만들기 체험을 할 수 있는 3개의 터치 스크린에 종일 관람객들이 모여들었다. 탈현장 주택은 건설 현장이 아닌 외부에서 주요 자재를 미리 제작한 뒤 건설 현장으로 옮겨 조립하는 주택을 말한다. 공사 현장에서 발생하는 소음, 먼지, 교통난 같은 문제를 줄일 수 있고, 습도와 온도가 일정한 공장에서 구조물을 만드는 만큼 균질한 고품질 주택을 만들 수 있는 신기술이다. 관람객들은 게임을 하듯 다양한 공법으로 자신들의 취향에 맞는 집을 짓는 체험을 즐겼다.
삼성물산이 선보인 ‘래미안 넥스트홈’ 전시에도 관람객들의 시선이 몰렸다. 넥스트홈은 건설사가 주택을 공급할 때 집 안에 배치하는 벽이나 가구 등을 쉽게 옮길 수 있게 해, 거주자가 자신의 취향과 선호에 맞게 공간을 꾸밀 수 있도록 한 것이다. 현장을 찾은 관람객들은 “부부 침실을 작게 만들고 아이들 침실을 크게 만드는 것도 가능하냐” “주방이나 욕실 자리에 방을 만들 수도 있냐” 등의 질문을 쏟아내기도 했다."
2025-07-04,"서울 전체 아파트 가격의 총합(시가총액)에서 강남 3구(강남·서초·송파구) 아파트가 차지하는 비율이 43%에 달하는 것으로 나타났다. 관련 통계를 집계하기 시작한 2000년 1월 이후 가장 높은 수치다.
3일 부동산R114가 국토교통부 아파트 실거래가를 분석한 결과 지난달 25일 기준 강남 3구 아파트의 시가총액은 744조7264억원으로 서울 모든 아파트(1732조4993억원) 시가총액의 43%를 차지하는 것으로 나타났다. 3구 중에서는 강남이 312조4805억원으로 시가총액이 가장 컸고, 송파(221조7572억원)·서초(210조4888억원) 순이었다.
서울 전체 아파트 가격 상승세보다 강남 3구 아파트값이 더 가파르게 오른 여파다. 서울 아파트 전체 시가총액은 작년 같은 달보다 13.1% 증가했는데, 강남 3구 아파트는 이 기간 17.7% 늘었다. 전문가들은 ‘똘똘한 한 채’ 선호 현상이 갈수록 뚜렷해지면서, 집값 상승 기대감이 높은 강남 3구에 수요가 몰리고 있다고 분석한다."
2025-07-03,"전국 17개 광역지자체 중 서울을 비롯한 7개 지역에서 최근 1년간 아파트 착공 실적이 최저 수준을 기록한 것으로 나타났다. 공급 감소의 여파로 집값 상승과 신축 아파트 쏠림 현상이 심화되며 ‘내 집 마련’을 원하는 무주택자들의 어려움은 더욱 커질 것으로 보인다.
2일 국토교통부 주택건설실적(착공)에 따르면 서울·강원·경북·전북·전남·울산·광주의 경우 최근 1년간(2024년 6월~2025년 5월) 아파트 착공 실적이 지난 5년 중 가장 낮은 수준을 기록한 것으로 나타났다.
서울에서는 1년간 2만729가구가 착공돼 전년(2만3107가구)에 비해 10.3%포인트 감소했다. 2021년 6월부터 3년 연속 감소 추세를 이어가고 있다. 강원도는 최근 1년간 착공 실적이 5459가구로 지난 5년간 가장 낮은 수준을 기록했고 경북(4033가구), 전북(5767가구), 전남(5396가구), 울산(4590가구), 광주(826가구)도 착공 실적이 낮은 수준을 보였다.
부동산 리서치 업체 리얼투데이는 “착공 실적이 줄어든 것은 공사비가 2020년 대비 30% 이상 오르며 시공사와 조합 간 갈등으로 정비 사업이 지연된 영향이 크다”면서 “아파트 착공이 줄어든다는 것은 2~3년 뒤 입주 물량이 줄어든다는 의미인 만큼 향후 집값 급등이 현실화될 수 있다”고 했다."
2025-07-03,"강남 3구(강남·서초·송파) 아파트 가격 비율이 서울 전체 아파트 가격의 43%를 차지하는 것으로 나타났다. 강남 3구의 아파트 가격이 급등하면서 그 비율이 상승하고 있는 것이다.
3일 부동산 빅데이터 전문업체 부동산R114가 서울 아파트 매매 시가총액을 구별로 나눈 결과, 지난달 25일 기준 강남 3구 아파트 시가총액은 744조7264억원으로 집계됐다. 서울 전체 아파트 시가총액 1732조4993억원의 43%를 차지한 것이다. 이는 구별 아파트 시가총액을 집계한 2000년 1월 이후 월간 기준 최다 비중이었다.
구별 아파트 시가총액은 강남구가 312조4805억원으로 가장 높았다. 송파구 221조7572억원, 서초구 210조4888억원이었다.
서울 전체 아파트 시가총액에서 강남 3구의 비율은 2023년까지만 해도 40%를 밑돌았다. 지난해 1월 41%를 기록하며 처음으로 40%를 돌파한 뒤, 올해 1월에는 42%대로 올라섰다.
지난달 서울 아파트 전체 시가총액은 전년 동월(1532조2575억원) 대비 13.1% 상승했다. 강남 3구 아파트 시가총액은 지난해 6월 632조8505억원에서 지난달 744조7264억원으로 1년 만에 17.7%가 올랐다.
윤지해 부동산R114 리서치랩장은 “강남권 일대에 계속 신축 아파트가 들어서고 이 지역 아파트에 ‘프리미엄’이 덧붙여지면서 전체 시가총액이 높아지고 있다”면서 “신축은 단지 규모가 이전보다 커지는 데다 해당 지역에 집값 하락 요소나 수요 이탈 요인이 없어 비율은 계속 늘어날 것으로 본다”고 했다."
2025-07-02,"배우 최란과 전 농구선수 이충희 부부가 서울 성동구 성수동의 고급 아파트인 아크로 서울포레스트를 187억원에 팔며 거액의 시세 차익을 거둔 것으로 알려졌다.
1일 한국경제TV에 따르면 최란‧이충희 부부는 지난 5월 말 아크로서울포레스트 전용면적 198㎡(60평) 1가구를 187억원에 매도했다. 두 사람은 2017년 이 아파트를 37억7200만원에 분양받았다. 단순 계산으로 따지면 8년 만에 150억원가량의 시세 차익을 거둔 것으로 추정된다.
이 아파트는 이번 거래로 단지 신고가를 기록한 동시에 평당 매매 가격으로 전국에서 가장 비싼 아파트에 이름을 올렸다. 공급 면적(248㎡) 기준 3.3㎡당 매매가는 2억4883만원으로, 용산구 나인원 한남(전용 273㎡)의 2억4701만원을 최고가를 경신했다.
아크로서울포레스트는 2020년 준공한 고급 주상 복합 단지다. 지상 33층 규모 오피스 건물인 디타워와 지상 49층 2개 동, 280가구 규모 주거동, 지상 4층 규모 상업 시설이 조성됐다. 서울숲과 한강을 모두 품어 갤러리아포레, 트리마제와 함께 ‘서울숲 3대장’으로 묶인다. 배우 전지현, 이제훈, 주상욱·차예련 부부, 샤이니 태민 등 다수 연예인이 매입한 것으로 알려졌다."
2025-07-02,"한국토지주택공사(LH)가 올 3분기(7~9월) 전국 분양주택 7735호, 임대주택 5600호 등 총 1만3000호에 대한 입주자를 모집한다고 1일 밝혔다. 주택 공급이 줄어들며 내 집 마련에 대한 불안감이 높아지자, 각각의 지구 단위별로 공급 물량을 밝히던 LH가 처음으로 분기 기준 공급 예정 물량을 공고한 것이다.
먼저 7월에는 남양주왕숙과 구리갈매역세권 지구 등에 공공 분양주택 7700호가 공급된다. 남양주왕숙 지구에 공공주택과 신혼희망타운 등 2177호, 남양주진접 지구 1175호, 구리갈매역세권 지구 1182호 등이 공급되며, 화성동탄2 지구에서는 6년 분양 전환 공공 임대가 처음으로 공급될 예정이다. 8월에는 의정부우정 지구와 과천주암 지구에 각각 538호, 686호가 공급되며, 9월에는 강원 원주무실 지구와 울산태화강변 지구 등에 1367호가 공급된다.
LH가 새로 지은 주택을 매입해 주변 시세보다 저렴하게 공급하는 매입임대주택은 9월 중 약 3500호가 공급될 예정이다. 여기에는 19~39세 청년, 대학생, 취업 준비생 등을 대상으로 한 ‘청년 매입임대주택’과 신혼부부 및 신생아 가구를 대상으로 한 ‘신혼·신생아 매입임대주택’ 등이 포함된다."
2025-07-02,"외국인의 한국 부동산 쇼핑을 방지하기 위한 대책을 담은 법안이 발의됐다. 현재 신고제인 외국인 부동산 취득 신고를 허가제로 전환하고, 외국인의 부동산 취득·보유 절차가 해당 국가가 한국인에게 적용하는 수준과 비슷한지 조사해 공개할 의무도 부여한다.
김은혜 국민의힘 의원은 2일 ‘부동산 거래 신고 등에 관한 법률 일부개정법률안’을 대표 발의했다. 본지가 확보한 개정안에는 외국인이 부동산을 취득하거나 보유하려는 경우 사전에 신고 관청에서 허가를 받도록 하는 내용이 담겼다. 현재 외국인이 부동산을 취득한 경우 계약을 체결한 지 60일 이내에 신고 관청에 신고만 하면 된다. 경매 등으로 취득한 부동산은 6개월 이내에만 신고하면 된다.
개정안은 제안 취지에 “중국은 외국인의 부동산 취득을 강력히 제한하고 있는데 한국에서는 중국인들이 아무런 제약 없이 아파트를 포함한 부동산을 취득·양도하고 있는 불균형이 발생하고 있다”고 설명했다. 해외 국가들은 외국인의 부동산 매매에 여러 제약 조건을 두는데 우리나라만 아무런 제약을 두지 않는 것은 상호주의에 어긋난다는 것이다. 실제로 중국은 외국인의 토지 매입은 허가하지 않고, 주택을 매입할 경우에도 1년 이상 거주 요건을 충족하도록 하고 있다.
외국인의 부동산 거래가 어렵지 않은 데다 최근 집값이 가파르게 상승하면서 ‘한국 부동산’은 외국인들의 좋은 투자처로 꼽히고 있다. 국토교통부에 따르면 외국인 보유 주택은 작년 12월 말 10만216가구로 처음으로 10만 가구를 돌파했다. 1년 전에 비해 9.6% 늘어난 수치이다. 소유자 국적별로 보면 중국인이 전체의 56.2%로 가장 많았고, 미국(22%), 캐나다(6.3%)가 뒤를 이었다. 외국인이 보유한 주택 4채 중 1채는 서울에 있었다. 다주택자 대출 제한 등 보유 주택 수에 대한 규제에서도 자유로워 2주택 이상을 소유한 외국인 수도 1년 사이 10.2% 늘었다.
이번 개정안은 국토교통부 장관이 외국인의 부동산 취득·보유에 대해 상호주의 원칙을 적절하게 준수하고 있는지를 매년 1회 이상 조사하고 공표하도록 의무화했다. 부동산 취득 과정에서 우리 국민이 불리한 내용은 없는지 조사해 알리란 것이다.
김은혜 의원은 “내국인에게는 최근 정부가 발표한 강도 높은 대출 규제가 적용되는데, 외국인은 자국 금융기관을 통한 대출로 아무런 규제 없이 국내 부동산을 취득할 수 있다”며 “정부가 부동산 투기를 잡겠다고 내놓은 정책이 무주택자의 주택 취득을 어렵게 만들고, 외국 투기자본에 국토를 내주는 부작용이 있어 이를 바로 잡기 위해 개정안을 발의한다”고 말했다.
현재 국회에는 상호주의 의무화와 외국인 토지거래허가제를 도입하는 등의 내용을 담은 부동산 거래신고법 개정안도 발의된 상태이다.
지난달 11일 오세훈 서울시장은 서울시의회 정례회의에서 “부동산 가격 동향이 이상 급등으로 가고, 일정 부분 외국인의 부동산 취득이 영향을 미친다”고 설명했다. 서울시는 외국인 부동산 거래 투명성 확보를 위해 자금 조달 검증도 강화한다는 계획이다."
2025-07-01,"지난달 29일 이재명 정부 첫 국토교통부 1차관에 임명된 이상경 가천대 교수는 서강대 교수 출신 김경환 전 국토부 차관 이후 8년 만에 등장한 비관료 출신 국토부 1차관이다. 국토부 1차관은 도시·주택 정책을 총괄한다. 특히 이 신임 차관은 교수 시절 이재명 대통령의 부동산 ‘책사’로 알려진 인물이다. 국토부 안팎에선 “이 차관이 이재명 정부의 부동산 정책을 실질적으로 주도할 것이란 뜻”이란 전망이 나온다.
이 차관은 교수 시절 ‘부동산을 통한 불로소득 차단’과 ‘개발 이익 환수’를 특히 강조해 왔다. 그런데 화천대유 대주주 김만배씨 등이 막대한 이익을 올린 대장동 개발 사업에 대해선 ‘획기적 시도’로 ‘성공을 거뒀다’고 평가했다. 2019년 작성한 한 보고서에서 “대장동 개발 사업에서 사용된 사전 이익 확정 방식은 대규모 도시 개발 사업에 처음 적용된 것으로 사후 배당과 관련한 불필요한 갈등과 행정력 낭비를 줄일 수 있다는 점에서 획기적 시도”라고 했다. 또 다른 책에서는 대장동 사업을 개발 이익을 국민에게 환원한 대표적인 사례로 소개하기도 했다. 반면 경실련 등 시민단체들은 “대장동 사업은 ‘모범적 공익 사업’이 아니라 공권력을 동원해 민간에 특혜만 안겨준 ‘토건 부패 사업’”이라고 비판했다.
이 차관이 개발 이익 환수를 강조해 왔다는 점에서, 재건축 초과 이익 환수제(재초환) 부담금이 실제 부과되는 첫 사례가 나올 것이라는 전망도 나온다. 재초환은 재건축 사업을 통해 조합원이 얻은 이익이 8000만원을 넘을 경우, 초과분의 최대 50%까지 국가가 부담금으로 환수하는 제도다. 노무현 정부 때 도입됐지만 신규 아파트 공급의 걸림돌로 작용한다는 지적 때문에 지금까지 적용이 미뤄져 왔다. 이달 기준 재초환 적용 가능성이 있는 단지는 전국 58개로, 조합원 1인당 예상 부담금이 평균 1억328만원으로 추산된다.
일각에서는 이 차관이 시장에 반하는 급진적인 정책을 추진할 가능성은 크지 않다는 분석도 나온다. 한 부동산 전문가는 “이 차관이 과거 대우건설 근무 경험도 있고, 교수로서도 시장 분석을 해 온 만큼 현실과 동떨어진 과도한 규제론을 펼칠 거라 생각되진 않는다”고 말했다."
2025-07-01,"올 초 들어 상승 흐름으로 접어들었던 상업·업무용 빌딩 거래가 다시 주춤한 것으로 나타났다. 거래량과 거래 금액 모두 4월 대비 큰 폭으로 줄었고 특히 고가 빌딩 거래가 크게 줄었다.
1일 상업용 부동산 전문 프롭테크 기업 ‘부동산플래닛’은 지난 5월 한 달간 전국 상업·업무용 빌딩 거래를 분석한 결과 거래 건수(1137건)가 16% 줄었다고 밝혔다. 거래액으로 보면 2조641억원으로 전월 대비 44.6% 감소했다. 전년 동월과 비교해도 거래량은 10.3%, 거래 금액은 15.2% 줄었다.
상업·업무용 빌딩 거래 침체는 코로나 이후 지속되고 있는 고금리 기조의 여파로 풀이된다. 전국 상업·업무용 빌딩 거래는 2021년 3월 거래량이 정점을 찍은 뒤 하락해 2023년 초부터 줄곧 고전하고 있다. 올해 1월에는 2023년 1월 이후 약 2년 만에 최저 거래량을 기록했다.
특히 300억원이 넘는 고액 빌딩 거래가 귀해지면서 전체 거래액이 대폭 줄어든 것으로 분석된다. 지난달 빌딩 거래를 금액대별로 살펴보면 10억원 이상~50억원 미만 빌딩은 전월 대비 거래량이 7.9% 감소한 반면 300억원 이상 빌딩은 단 5건만이 거래되며 전월(11건) 대비 72.7%가 줄었다.
5월 한 달간 단일 금액 1000억원 이상의 고액 거래는 서울 마포구 도화동 ‘신라스테이 마포’(1430억원), 경기 성남시 분당구 서현동의 ‘에스디바이오센서 주식회사 분당빌딩’(1000억원) 등 총 2건이 발생했지만 전체 거래액을 견인하지는 못했다. 부동산플래닛에 따르면 이 2건의 매수자는 모두 법인으로 확인됐다.
부동산플래닛 정수민 대표는 “5월 상업용 빌딩 시장은 거래량과 금액이 모두 줄면서 최근의 회복 흐름이 주춤하는 양상”이라며 “수도권 중심의 투자 집중 현상이 여전히 뚜렷한 만큼 입지별 차별화된 전략이 필요한 시점”이라고 했다."
2025-07-01,"한국토지주택공사(LH)가 경기도 군포시 산본 11구역 재건축 사업의 예비 사업 시행자로 선정됐다. 30일 LH에 따르면, 산본 11구역은 이 사업을 통해 종전 2758가구에서 3800가구로 주택 공급이 늘 예정이다.
LH는 앞서 분당 목련마을, 군포 산본 9-2구역에서도 재건축 예비 사업 시행자로 선정됐다. 이 3곳은 모두 1기 신도시 중 가장 먼저 재건축을 추진하는 선도 지구로 지정된 곳이다. 분당 목련마을은 1107가구에서 2226가구로, 산본 9-2구역은 1862가구에서 2940가구로 늘어날 예정이다.
LH는 구역별로 주민 대표단과 업무협약을 체결한 뒤 올해 중 특별정비구역 제안, 지정을 목표로 본격적인 특별정비계획 수립 절차에 착수할 계획이다."
2025-07-01,"BS한양이 대전 중구 문화동 47번지 일대에 들어서는 ‘대전 문화공원 수자인’을 분양한다. 지하 3층~지상 16층 11동(棟) 509가구로, 전용면적 84㎡ 419가구, 126㎡ 90가구 등 중대형 중심이다. 이달 7일 특별 공급을 시작으로 8일 1순위 청약, 9일 2순위 청약이 진행된다.
대전 문화공원 수자인은 민간 공원 특례 사업으로 조성되는 단지다. 민간 공원 특례 사업이란 해당 지역이 공원 시설로 지정됐지만, 사업성 등을 이유로 개발이 진전되지 않은 곳을 지자체가 민간 사업자와 함께 공동 개발하는 제도다. 공공을 대신해 민간이 공원을 만드는 조건으로 일부 용지를 아파트 등으로 개발할 수 있도록 한 것이다. 그래서 이 아파트 주변으로 약 15만7000㎡(약 4만7000평)에 달하는 대규모 공원도 생긴다. 걸어서 이용 가능한 공원은 주택 시장에서 거주자들의 만족도를 높이는 중요한 요소로 꼽힌다. 이런 점이 반영돼 청약 시장에서 민간 공원 특례 사업이 인기를 끌면서 지난해 부산, 광주광역시 등 전국 다섯 지역에서 평균 청약 경쟁률이 2.83대1이었다. 같은 지역 일반 단지 청약 경쟁률인 2.09대1을 웃돌았다.
◇공원·병원 등 주변 인프라 풍부
대전 문화공원 수자인은 공원과 접해 있다는 점을 빼도 입지가 우수하다는 평가를 받는다. 이른바 ‘병세권(대형 병원 인접한 곳)’에 있다. 단지와 약 1㎞ 떨어진 거리에 충남대학교병원이 있다. 대전에서는 2곳, 충청권에서는 4곳밖에 없는 상급종합병원 중 하나다. 상급종합병원은 응급 의료부터 고난도 진료, 건강검진 센터까지 갖춰 지역 내 의료 인프라의 핵심으로 꼽힌다. 서울 외 지역에서는 병원이 멀어 예상치 못한 위급 상황에 충분하게 대처하지 못하는 곳이 많다. 이 때문에 고령자나 어린 자녀를 둔 가구에는 큰 장점이 될 수 있다.
도보 5분 거리에는 중부권 최대 규모의 공공 체육 시설인 한밭문화체육센터가 있어 수영장, 다목적 체육관 등을 이용할 수 있다. 근처에 한밭도서관과 충남대학교 보운캠퍼스가 있어 학생들의 통학과 학업 시설 이용 편의도 보장된다. 단지 옆으로는 보문산 정상으로 연결되는 등산로가 있어 ‘숲세권’의 입지를 누릴 수 있다.
BS한양은 “분양가 역시 합리적으로 책정하려고 노력했다”고 설명했다. 대전 문화공원 수자인의 3.3㎡당 평균 분양가는 1647만원이다. 지난해 대전의 3.3㎡당 평균 분양가(2035만원)보다 낮은 수준이다. 업체 측은 “지난해 대전 문화동에 공급된 단지들의 3.3㎡당 평균 분양가가 모두 1750만원을 넘어선 것을 고려했을 때 경쟁력이 있다고 생각한다”고 말했다.
◇다양한 커뮤니티 시설
모든 세대를 채광 및 통풍에 유리한 ‘판상형 4베이’ 구조로 설계했고, 전용 84·126㎡ 모두 현관과 주방 팬트리가 있다. 주방과 다용도실이 연결되도록 해 동선의 편의성을 높였다. 일부 세대에서는 돌출형 발코니에서 바로 앞 보문산을 바라볼 수 있다.
입주민을 위한 커뮤니티 시설도 다양하다. 지하 1층에 위치한 커뮤니티 시설은 피트니스, 실내 골프 연습장, 스크린 골프 연습장, 필라테스룸, GX룸 등이 들어서는 스포츠존과 키즈카페, 작은 도서관, 스터디룸, 1인 독서실, 파티룸 등으로 구성된 에듀존으로 구성된다. 지상부에는 공유 부엌으로 사용할 수 있는 공동 커뮤니티 시설과 어린이집, 경로당 등이 조성될 예정이다. 견본 주택은 대전 서구 도안동 973번지 일원에 들어선다."
2025-07-01,"성동구 ‘오티에르 포레’ 분양
포스코이앤씨는 서울 성동구 성수동1가 장미아파트를 재건축한 ‘오티에르 포레’를 오는 7일 분양한다. 지하 3층~지상 최고 20층 3개 동, 총 287가구 규모로 이 중 전용면적 39~104㎡의 88가구를 일반 분양한다. 분양 물량은 적지만 한강·서울숲과 가까운 성수동에서 8년여 만에 나오는 분양 아파트로 관심을 모으고 있다. ‘오티에르’는 포스코이앤씨가 2022년 선보인 고급 아파트 브랜드로 올해 처음으로 분양 시장에 나왔다.
영등포구 ‘리버센트 푸르지오 위브’ 분양
대우건설과 두산건설 컨소시엄은 오는 8일부터 서울 영등포 1-13구역 도시환경정비사업으로 공급하는 ‘리버센트 푸르지오 위브’의 분양에 나선다. 단지는 지하 4층~지상 33층 5개 동 규모로 총 659가구 중 175가구가 일반 분양 물량이다. 영등포 뉴타운 도시환경정비사업의 일환으로 조성되는 리버센트 푸르지오 위브는 지하철 5호선 영등포시장역을 걸어서 10분 이내에 이용할 수 있고 1호선·KTX가 정차하는 영등포역으로의 접근성도 뛰어난 편이다."
