"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-06-21 ~ 2025-06-20"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"11","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","59.3900","202506","18","46,500","-","3","개인","개인","1988","상계로1길 92","20250618","직거래","-","-"
"12","서울특별시 노원구 상계동","670","0670","0000","상계주공9(고층)","49.9400","202506","18","48,000","-","3","개인","개인","1988","노원로 532","-","중개거래","서울 노원구","-"
"13","서울특별시 노원구 중계동","362-1","0362","0001","주공8","49.7200","202506","18","55,000","-","14","개인","개인","1993","한글비석로5길 62","-","중개거래","서울 노원구","-"
"14","서울특별시 서대문구 홍제동","473","0473","0000","홍제센트럴IPARK","84.9644","202506","18","119,500","-","2","개인","개인","2020","통일로 395","-","중개거래","서울 서대문구, 서울 은평구","-"
"15","서울특별시 성북구 정릉동","239","0239","0000","정릉풍림아이원","59.8800","202506","18","51,000","-","8","개인","개인","2005","솔샘로 120","-","중개거래","서울 성북구","-"
"16","서울특별시 중랑구 상봉동","113","0113","0000","상봉어반뷰","15.3100","202506","18","10,500","-","5","개인","개인","2018","면목로 489","-","중개거래","서울 중랑구","-"
"17","서울특별시 중랑구 상봉동","484","0484","0000","엘지,쌍용아파트","68.1200","202506","18","59,400","-","10","개인","개인","1996","봉화산로 130","-","중개거래","서울 중랑구","-"
"18","서울특별시 동대문구 답십리동","1009","1009","0000","힐스테이트청계","59.9400","202506","18","125,000","-","22","개인","개인","2018","천호대로55길 11","-","중개거래","서울 동대문구","-"
"19","서울특별시 중랑구 신내동","661","0661","0000","신내11대명","59.7600","202506","18","54,500","-","10","개인","개인","1996","봉화산로 193","-","중개거래","서울 중랑구","-"
"20","서울특별시 중랑구 신내동","657","0657","0000","신내9진흥","49.9300","202506","18","46,000","-","5","개인","개인","1996","신내로 127","-","중개거래","서울 중랑구","-"
"21","서울특별시 성북구 길음동","1278","1278","0000","길음동동부센트레빌(1278-0)","59.9980","202506","18","84,300","-","8","개인","개인","2003","숭인로2길 61","-","중개거래","서울 성북구","-"
"22","서울특별시 성북구 정릉동","1014","1014","0000","정릉스카이쌍용아파트","59.9000","202506","18","53,000","-","12","개인","개인","1999","북악산로 828","-","중개거래","서울 성북구","-"
"23","서울특별시 강북구 미아동","1354","1354","0000","벽산라이브파크","84.8900","202506","18","60,000","-","1","개인","개인","2004","솔샘로 159","-","중개거래","서울 강북구","-"
"24","서울특별시 양천구 목동","903","0903","0000","목동신시가지3","64.9800","202506","18","219,000","-","3","개인","개인","1986","목동서로 100","-","중개거래","서울 양천구","-"
"25","서울특별시 양천구 신월동","1076","1076","0000","목동센트럴아이파크위브2단지","59.8800","202506","18","100,000","-","20","개인","개인","2020","남부순환로83길 18","-","중개거래","서울 양천구","-"
"26","서울특별시 양천구 신정동","327","0327","0000","목동신시가지13","70.7300","202506","18","181,000","-","3","개인","개인","1987","목동동로 100","-","중개거래","서울 양천구","-"
"27","서울특별시 양천구 목동","911","0911","0000","목동신시가지6","47.9400","202506","18","185,000","-","16","개인","개인","1986","목동동로 430","-","중개거래","서울 양천구","-"
"28","서울특별시 마포구 하중동","101","0101","0000","한강밤섬자이","84.9900","202506","18","190,000","-","5","개인","개인","2010","토정로 158","-","중개거래","서울 마포구","-"
"29","서울특별시 양천구 목동","925","0925","0000","목동신시가지7","101.2000","202506","18","305,000","-","4","개인","개인","1986","목동로 212","-","중개거래","서울 양천구","-"
"30","서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.0300","202506","18","103,000","-","3","개인","개인","1986","월드컵북로 235","-","중개거래","서울 마포구, 서울 서초구","-"
"31","서울특별시 양천구 목동","911","0911","0000","목동신시가지6","142.3900","202506","18","335,000","-","11","개인","개인","1986","목동동로 430","-","중개거래","서울 양천구","-"
"32","서울특별시 강동구 고덕동","688","0688","0000","래미안힐스테이트고덕","84.8300","202506","18","190,000","-","23","개인","개인","2016","아리수로50길 50","-","중개거래","서울 강동구","-"
"33","서울특별시 구로구 천왕동","282","0282","0000","천왕이펜하우스1단지","59.9400","202506","18","74,900","-","11","개인","개인","2011","천왕로 91","-","중개거래","서울 구로구","-"
"34","서울특별시 구로구 구로동","685-223","0685","0223","주공2","41.3000","202506","18","48,000","-","3","개인","개인","1987","구일로4길 22","-","중개거래","서울 구로구","-"
"35","서울특별시 구로구 오류동","338","0338","0000","동부골든","59.9400","202506","18","41,000","-","8","개인","개인","1998","고척로 49","-","중개거래","서울 구로구","-"
"36","서울특별시 용산구 이태원동","729","0729","0000","남산대림","59.9200","202506","18","150,000","-","2","개인","개인","1994","녹사평대로 254","-","중개거래","서울 용산구","-"
"37","서울특별시 성동구 응봉동","100","0100","0000","대림(1차)","126.6600","202506","18","218,000","-","4","개인","개인","1986","독서당로62길 43","-","중개거래","서울 성동구","-"
"38","서울특별시 서초구 서초동","1648-2","1648","0002","서초현대","53.0100","202506","18","123,500","-","3","개인","개인","1999","사임당로19길 10","-","중개거래","서울 서초구","-"
"39","서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","59.7600","202506","18","73,000","-","7","개인","개인","2000","관악로30길 12","-","중개거래","서울 관악구","-"
"40","서울특별시 동작구 동작동","329","0329","0000","이수교신동아아파트","53.9700","202506","18","74,500","-","7","개인","개인","2001","동작대로43길 36","-","중개거래","서울 동작구","-"
"41","서울특별시 동작구 신대방동","724","0724","0000","보라매자이더포레스트","84.7739","202506","17","149,500","-","5","개인","개인","2021","여의대방로22길 121","-","중개거래","서울 동작구","-"
"42","서울특별시 관악구 신림동","1746","1746","0000","힐스테이트뉴포레","84.9433","202506","17","132,000","-","30","개인","개인","2022","조원로 25","-","중개거래","경기 안양시 만안구","-"
"43","서울특별시 관악구 신림동","1735","1735","0000","관악산휴먼시아2단지","84.9700","202506","17","68,700","-","18","개인","개인","2008","난곡로 55","-","중개거래","서울 관악구","-"
"44","서울특별시 관악구 신림동","1694","1694","0000","신림현대","59.8500","202506","17","58,500","-","2","개인","개인","1993","신림로29길 8","-","중개거래","서울 관악구","-"
"45","서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","59.5800","202506","17","82,000","-","3","개인","개인","2004","관악로30길 27","-","중개거래","서울 관악구","-"
"46","서울특별시 동작구 상도동","414","0414","0000","건영","32.8000","202506","17","51,500","-","1","개인","개인","1997","만양로 26","-","중개거래","서울 동작구","-"
"47","서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","59.5800","202506","17","70,000","-","1","개인","개인","2004","관악로30길 27","-","중개거래","서울 관악구","-"
"48","서울특별시 서초구 서초동","1521-8","1521","0008","서초에스케이뷰","97.2100","202506","17","160,000","-","8","개인","개인","2006","반포대로21길 62","-","중개거래","서울 서초구","-"
"49","서울특별시 강동구 성내동","194","0194","0000","에스케이허브진","30.2600","202506","17","39,000","-","12","개인","개인","2004","천호대로 1092","-","중개거래","서울 강동구","-"
"50","서울특별시 강동구 성내동","590","0590","0000","성내동삼성아파트","114.9300","202506","17","136,000","-","16","개인","개인","1999","풍성로 128","-","중개거래","서울 강동구, 서울 송파구","-"
"51","서울특별시 강동구 천호동","237","0237","0000","한신아파트","58.0800","202506","17","58,000","-","6","개인","개인","1991","구천면로42길 16","-","중개거래","서울 강동구","-"
"52","서울특별시 강동구 길동","384-1","0384","0001","한빛골드빌1차","72.4100","202506","17","69,000","-","8","개인","개인","2001","성안로 176","-","중개거래","서울 강동구","-"
"53","서울특별시 성북구 길음동","1281","1281","0000","길음뉴타운4단지(e편한세상)","59.8600","202506","17","83,000","-","7","개인","개인","2005","길음로 118","-","중개거래","서울 성북구","-"
"54","서울특별시 중랑구 신내동","479","0479","0000","중앙하이츠","84.9700","202506","17","59,500","-","9","개인","개인","1996","봉화산로56길 145-1","-","중개거래","서울 중랑구","-"
"55","서울특별시 강북구 미아동","1353","1353","0000","에스케이북한산시티","59.9800","202506","17","59,900","-","6","개인","개인","2004","솔샘로 174","20250617","중개거래","서울 강북구","-"
"56","서울특별시 도봉구 쌍문동","199-1","0199","0001","금호1","54.4800","202506","17","38,200","-","2","개인","개인","1990","해등로26길 20","-","중개거래","서울 도봉구","-"
"57","서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","84.9900","202506","17","135,500","-","5","개인","개인","2014","답십리로 130","-","중개거래","서울 동대문구","-"
"58","서울특별시 동대문구 장안동","415-10","0415","0010","글로벌팰리스","23.7000","202506","17","26,900","-","11","개인","개인","2019","천호대로 385","-","중개거래","서울 동대문구","-"
"59","서울특별시 강북구 미아동","1353","1353","0000","에스케이북한산시티","59.9800","202506","17","59,900","-","6","개인","개인","2004","솔샘로 174","-","중개거래","서울 강북구","-"
"60","서울특별시 강북구 미아동","1353","1353","0000","에스케이북한산시티","59.9800","202506","17","63,500","-","19","개인","개인","2004","솔샘로 174","-","중개거래","서울 강북구","-"
"61","서울특별시 성북구 길음동","1288","1288","0000","래미안길음센터피스","59.9700","202506","17","118,800","-","17","개인","개인","2019","숭인로 50","-","중개거래","서울 성북구","-"
"62","서울특별시 강북구 미아동","1353","1353","0000","에스케이북한산시티","59.9800","202506","17","59,800","-","20","개인","개인","2004","솔샘로 174","-","중개거래","서울 강북구","-"
"63","서울특별시 성북구 보문동4가","116","0116","0000","보문하우스토리","117.1690","202506","17","105,000","-","9","개인","개인","2011","고려대로2길 37","-","중개거래","서울 성북구, 서울 종로구","-"
"64","서울특별시 성북구 길음동","1280-1","1280","0001","길음뉴타운3단지푸르지오","59.9900","202506","17","70,500","-","2","개인","개인","2005","길음로13길 39","-","중개거래","서울 성북구","-"
"65","서울특별시 성북구 돈암동","15-1","0015","0001","돈암동삼성","59.4000","202506","17","68,500","-","13","개인","개인","1999","동소문로34길 24","-","중개거래","서울 성북구","-"
"66","서울특별시 강북구 미아동","1353","1353","0000","에스케이북한산시티","59.9800","202506","17","59,000","-","10","개인","개인","2004","솔샘로 174","-","중개거래","서울 강북구","-"
"67","서울특별시 중랑구 상봉동","484","0484","0000","엘지,쌍용아파트","68.1200","202506","17","60,000","-","11","개인","개인","1996","봉화산로 130","-","중개거래","서울 중랑구","-"
"68","서울특별시 성북구 길음동","1284","1284","0000","길음뉴타운8단지(래미안)","84.9200","202506","17","109,000","-","3","개인","개인","2010","길음로 33","-","중개거래","서울 성북구","-"
"69","서울특별시 노원구 중계동","512","0512","0000","중계무지개","49.5400","202506","17","45,700","-","1","개인","개인","1991","동일로208길 20","-","중개거래","서울 노원구","-"
"70","서울특별시 노원구 중계동","502-1","0502","0001","중계그린1단지","49.5000","202506","17","49,400","-","11","개인","개인","1990","섬밭로 285","-","중개거래","서울 노원구","-"
"71","서울특별시 노원구 공릉동","707","0707","0000","시영2단지(라이프)아파트","34.4400","202506","17","31,800","-","10","개인","개인","1994","섬밭로 156","-","중개거래","서울 노원구","-"
"72","서울특별시 도봉구 창동","808","0808","0000","동아청솔","84.9700","202506","17","71,000","-","21","개인","개인","1997","노해로69길 103","-","직거래","-","-"
"73","서울특별시 노원구 월계동","556","0556","0000","주공2","38.6400","202506","17","31,500","-","10","개인","개인","1992","초안산로1길 18","-","중개거래","서울 노원구","-"
"74","서울특별시 은평구 증산동","258","0258","0000","DMC센트럴자이(2단지)","74.7800","202506","17","90,000","202","14","개인","개인","2023","수색로 200","-","직거래","-","25.06.17"
"75","서울특별시 노원구 상계동","637","0637","0000","상계주공13(고층)","49.9400","202506","17","39,800","-","9","개인","개인","1989","한글비석로54길 92","-","중개거래","서울 노원구","-"
"76","서울특별시 은평구 불광동","641","0641","0000","북한산현대힐스테이트3차아파트","59.9900","202506","17","79,500","-","10","개인","개인","2010","불광로 122-10","-","중개거래","서울 은평구","-"
"77","서울특별시 노원구 하계동","251","0251","0000","하계1청구","84.6000","202506","17","91,700","-","10","개인","개인","1997","한글비석로 91","-","중개거래","서울 노원구","-"
"78","서울특별시 노원구 중계동","502-1","0502","0001","중계그린1단지","49.5000","202506","17","51,300","-","12","개인","개인","1990","섬밭로 285","-","중개거래","서울 노원구","-"
"79","서울특별시 노원구 중계동","78","0078","0000","진로유통조합대림","84.9400","202506","17","67,000","-","8","개인","개인","1992","중계로14가길 5","-","중개거래","서울 노원구","-"
"80","서울특별시 마포구 도화동","353","0353","0000","현대홈타운","84.9500","202506","17","134,000","-","6","개인","개인","2000","새창로8길 72","-","중개거래","서울 마포구","-"
"81","서울특별시 양천구 신정동","329","0329","0000","목동신시가지14","74.1900","202506","17","187,000","-","1","개인","개인","1987","목동동로 130","-","중개거래","서울 양천구","-"
"82","서울특별시 양천구 목동","938","0938","0000","청학","22.2000","202506","17","28,000","-","10","개인","개인","2002","목동동로12길 9","-","중개거래","서울 양천구","-"
"83","서울특별시 강서구 화곡동","920-15","0920","0015","남광아파트","32.0700","202506","17","23,300","-","2","개인","개인","2017","곰달래로18길 3","-","중개거래","서울 강서구","-"
"84","서울특별시 양천구 신월동","1056","1056","0000","삼익4차플라주","83.9350","202506","17","53,000","-","2","개인","개인","2008","신월로 203","-","중개거래","서울 양천구, 인천 서구","-"
"85","서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","84.8230","202506","17","133,000","-","8","개인","개인","2019","거북골로 84","-","중개거래","서울 서대문구","-"
"86","서울특별시 양천구 목동","925","0925","0000","목동신시가지7","53.8800","202506","17","202,000","-","7","개인","개인","1988","목동로 186","-","중개거래","서울 양천구","-"
"87","서울특별시 양천구 신정동","327","0327","0000","목동신시가지13","70.7300","202506","17","190,000","-","10","개인","개인","1987","목동동로 100","-","중개거래","서울 양천구","-"
"88","서울특별시 성동구 응봉동","275","0275","0000","신동아","76.6700","202506","17","99,000","-","6","개인","개인","1996","독서당로 375","-","중개거래","서울 성동구","-"
"89","서울특별시 성동구 상왕십리동","811","0811","0000","텐즈힐(2단지)","127.4400","202506","17","189,000","-","6","개인","개인","2014","마장로 137","-","중개거래","서울 성동구, 서울 성북구","-"
"90","서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","64.6600","202506","17","63,500","-","8","개인","개인","1993","낙산길 198","-","중개거래","서울 종로구","-"
"91","서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","84.9900","202506","17","153,000","-","10","개인","개인","2017","난계로 100","-","중개거래","서울 성동구","-"
"92","서울특별시 구로구 구로동","798-18","0798","0018","(798-18)봉일주택","54.3400","202506","17","20,000","-","2","개인","개인","1995","디지털로27길 124-12","-","중개거래","서울 구로구","-"
"93","서울특별시 구로구 구로동","798-11","0798","0011","삼주빌라","41.4000","202506","17","16,000","-","1","개인","개인","1996","도림로6길 18-1","-","중개거래","서울 구로구","-"
"94","서울특별시 금천구 독산동","1088","1088","0000","독산주공14단지","38.6400","202506","17","30,000","-","1","개인","개인","1990","한내로 69-54","-","중개거래","경기 광명시","-"
"95","서울특별시 강서구 마곡동","748","0748","0000","마곡13단지힐스테이트마스터","84.9805","202506","17","144,800","-","5","개인","개인","2017","마곡중앙1로 71","-","중개거래","서울 강서구","-"
"96","서울특별시 금천구 가산동","140-36","0140","0036","비즈트위트바이올렛5차","12.1900","202506","17","9,800","-","10","개인","개인","2014","디지털로12길 15","-","중개거래","서울 동작구","-"
"97","서울특별시 영등포구 여의도동","50","0050","0000","시범","79.2400","202506","16","275,000","-","9","개인","개인","1971","63로 45","-","중개거래","서울 서초구, 서울 영등포구","-"
"98","서울특별시 영등포구 문래동3가","54","0054","0000","문래자이","121.5300","202506","16","176,000","-","21","개인","개인","2001","당산로4길 12","-","중개거래","서울 영등포구","-"
"99","서울특별시 영등포구 문래동3가","54","0054","0000","문래자이","84.9800","202506","16","148,700","-","5","개인","개인","2001","당산로4길 12","-","중개거래","서울 영등포구","-"
"100","서울특별시 강서구 방화동","852","0852","0000","마곡중앙하이츠아파트","51.0300","202506","16","54,500","-","8","개인","개인","1994","양천로6길 28","-","중개거래","서울 강서구","-"
"101","서울특별시 구로구 구로동","1265","1265","0000","구로두산","51.8400","202506","16","56,300","-","12","개인","개인","1998","도림로 59","-","중개거래","서울 구로구","-"
"102","서울특별시 금천구 시흥동","5-13","0005","0013","삼익","84.9600","202506","16","60,300","-","11","개인","개인","1999","독산로50길 89","-","중개거래","서울 금천구","-"
"103","서울특별시 구로구 구로동","1267","1267","0000","신도림태영타운","84.8700","202506","16","109,000","-","27","개인","개인","2000","새말로 93","-","중개거래","서울 구로구","-"
"104","서울특별시 영등포구 영등포동7가","94-99","0094","0099","여의휴젠느","36.8500","202506","16","49,500","-","14","개인","개인","2018","국회대로56길 13","-","중개거래","서울 영등포구","-"
"105","서울특별시 영등포구 문래동6가","45","0045","0000","현대2차","41.0400","202506","16","59,900","-","4","개인","개인","1987","문래로4길 6","-","중개거래","서울 영등포구","-"
"106","서울특별시 구로구 개봉동","472","0472","0000","두산","59.6900","202506","16","51,000","-","26","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"107","서울특별시 영등포구 신길동","4969","4969","0000","힐스테이트클래시안","59.9100","202506","16","140,000","-","8","개인","개인","2020","신길로28길 9","-","중개거래","서울 강남구, 서울 영등포구","-"
"108","서울특별시 노원구 상계동","1282","1282","0000","상계2차중앙하이츠","59.8200","202506","16","59,250","-","5","개인","개인","1998","노원로 428","-","중개거래","서울 노원구","-"
"109","서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.9800","202506","16","45,500","-","1","개인","개인","1987","동일로216길 47","-","중개거래","서울 노원구","-"
"110","서울특별시 노원구 월계동","436","0436","0000","동신","91.5400","202506","16","74,700","-","9","개인","개인","1983","광운로2나길 30","-","중개거래","서울 노원구","-"
"111","서울특별시 노원구 하계동","354","0354","0000","학여울청구","113.5100","202506","16","88,700","-","6","개인","개인","1999","동일로207길 186","-","중개거래","서울 노원구","-"
"112","서울특별시 서대문구 홍제동","156-200","0156","0200","고은","63.8000","202506","16","52,500","-","2","개인","개인","1975","모래내로 453","-","중개거래","서울 서대문구","-"
"113","서울특별시 서대문구 홍제동","473","0473","0000","홍제센트럴IPARK","84.9728","202506","16","125,000","-","5","개인","개인","2020","통일로 395","-","중개거래","서울 서대문구","-"
"114","서울특별시 노원구 공릉동","707","0707","0000","시영2단지(라이프)아파트","39.6000","202506","16","35,000","-","11","개인","개인","1994","동일로198가길 149","-","중개거래","서울 노원구","-"
"115","서울특별시 은평구 응암동","769","0769","0000","녹번역e편한세상캐슬","59.9600","202506","16","103,000","-","6","개인","개인","2021","은평로 220","-","중개거래","경기 고양시 덕양구, 서울 은평구","-"
"116","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","59.6400","202506","16","113,000","-","18","개인","개인","2000","상암로 11","-","중개거래","서울 강동구","-"
"117","서울특별시 강동구 길동","53","0053","0000","삼익파크맨션","63.3200","202506","16","95,000","-","6","개인","개인","1983","명일로 286","-","중개거래","서울 강동구","-"
"118","서울특별시 강동구 길동","53","0053","0000","삼익파크맨션","63.3200","202506","16","98,000","-","3","개인","개인","1983","명일로 286","-","중개거래","서울 강동구","-"
"119","서울특별시 강동구 성내동","590","0590","0000","성내동삼성아파트","114.9300","202506","16","143,000","-","23","개인","개인","1999","풍성로 128","-","중개거래","서울 강동구","-"
"120","서울특별시 강동구 고덕동","499","0499","0000","고덕 아이파크","84.9800","202506","16","179,000","-","10","개인","개인","2011","동남로79길 26","-","중개거래","서울 강동구","-"
"121","서울특별시 강동구 길동","45","0045","0000","우림루미아트","84.5700","202506","16","76,000","-","2","개인","개인","2003","명일로26길 20","-","중개거래","서울 강동구","-"
"122","서울특별시 강동구 천호동","44","0044","0000","금호아파트","27.6100","202506","16","34,500","-","13","개인","개인","1987","양재대로 1557","-","중개거래","서울 강동구","-"
"123","서울특별시 강동구 길동","349-1","0349","0001","다성이즈빌(349-1)","18.1600","202506","16","13,400","-","8","개인","개인","2012","천중로 200","-","중개거래","서울 강동구","-"
"124","서울특별시 동작구 신대방동","565","0565","0000","우성1차","127.0200","202506","16","135,000","-","17","개인","개인","1988","여의대방로 22","-","중개거래","서울 동작구","-"
"125","서울특별시 관악구 봉천동","1706","1706","0000","봉천우성","84.9600","202506","16","83,000","-","2","개인","개인","2000","관악로30길 12","-","중개거래","서울 관악구","-"
"126","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(삼성)","102.0000","202506","16","97,000","-","18","개인","개인","2003","성현로 80","-","중개거래","서울 관악구","-"
"127","서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","59.9900","202506","16","80,700","-","13","개인","개인","2005","은천로 93","-","중개거래","서울 관악구","-"
"128","서울특별시 동작구 상도동","416","0416","0000","아이파크","84.9600","202506","16","114,500","-","1","개인","개인","2004","장승배기로 26","-","중개거래","서울 동작구","-"
"129","서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","84.7500","202506","16","76,000","-","14","개인","개인","2004","관악로30길 27","-","직거래","-","-"
"130","서울특별시 관악구 신림동","255-189","0255","0189","현대","71.9000","202506","16","43,000","-","6","개인","개인","1991","대학20길 27","-","중개거래","서울 관악구","-"
"131","서울특별시 강남구 역삼동","826-37","0826","0037","쌍용플레티넘밸류","110.5700","202506","16","177,000","-","15","개인","개인","2007","테헤란로4길 46","-","중개거래","서울 강남구","-"
"132","서울특별시 서초구 서초동","1682","1682","0000","서초래미안","84.9500","202506","16","275,000","-","6","개인","개인","2003","서초대로65길 13-10","-","중개거래","서울 서초구, 서울 성동구","-"
"133","서울특별시 동작구 대방동","508","0508","0000","대방1차e-편한세상","84.3200","202506","16","137,000","-","7","개인","개인","2003","알마타길 37","-","중개거래","서울 동작구","-"
"134","서울특별시 동작구 동작동","332","0332","0000","이수교KCC스위첸","120.7100","202506","16","140,000","-","6","개인","개인","2006","동작대로45길 22","-","중개거래","서울 동작구","-"
"135","서울특별시 동대문구 장안동","329-2","0329","0002","장안힐스테이트","59.9280","202506","16","87,000","-","22","개인","개인","2007","장안벚꽃로1길 7","-","중개거래","서울 동대문구","-"
"136","서울특별시 동대문구 이문동","225","0225","0000","대림e-편한세상","79.3500","202506","16","90,000","-","9","개인","개인","2003","한천로63길 10","-","중개거래","서울 동대문구","-"
"137","서울특별시 중랑구 면목동","1522-1","1522","0001","두산5","59.7200","202506","16","69,000","-","10","개인","개인","2000","사가정로42길 90","-","중개거래","서울 중랑구","-"
"138","서울특별시 성북구 길음동","1284","1284","0000","길음뉴타운8단지(래미안)","59.9900","202506","16","94,000","-","3","개인","개인","2010","길음로 33","-","중개거래","서울 성북구","-"
"139","서울특별시 성북구 석관동","10","0010","0000","두산","59.9700","202506","16","73,000","-","8","개인","개인","1998","화랑로48길 16","-","중개거래","서울 노원구, 서울 성북구","-"
"140","서울특별시 강북구 번동","657","0657","0000","동문","59.6400","202506","16","50,000","-","16","개인","개인","1998","오현로 128","-","중개거래","서울 강북구","-"
"141","서울특별시 도봉구 방학동","271-1","0271","0001","신동아아파트1","51.2700","202506","16","33,500","-","4","개인","개인","1987","방학로 193","-","중개거래","서울 노원구, 서울 도봉구","-"
"142","서울특별시 동대문구 장안동","568","0568","0000","신일해피트리3차(568)","84.9700","202506","16","68,700","-","3","개인","개인","2005","장한로5길 28","-","중개거래","경기 용인시 기흥구, 서울 동대문구","-"
"143","서울특별시 성북구 정릉동","1020","1020","0000","정릉우성아파트 101~105동","46.6500","202506","16","49,500","-","8","개인","개인","2000","북악산로 813","-","중개거래","경남 양산시","-"
"144","서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","84.9900","202506","16","134,000","-","7","개인","개인","2014","답십리로 130","-","중개거래","서울 동대문구","-"
"145","서울특별시 동대문구 휘경동","57","0057","0000","주공2","39.9800","202506","16","49,000","-","11","개인","개인","2001","한천로 248","-","중개거래","서울 동대문구","-"
"146","서울특별시 도봉구 쌍문동","59","0059","0000","한양2","84.9000","202506","16","57,500","-","2","개인","개인","1988","해등로 231","-","중개거래","서울 도봉구","-"
"147","서울특별시 중랑구 신내동","817","0817","0000","신내 데시앙포레","84.9400","202506","16","75,000","-","13","개인","개인","2013","신내역로 165","-","중개거래","서울 동대문구, 서울 중랑구","-"
