"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-07-14 ~ 2024-07-13"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"11","서울특별시 동대문구 이문동","64","0064","0000","쌍용","59.9900","202407","13","73,000","111","22","개인","개인","2000","한천로58길 47","-","중개거래","서울 동대문구","24.10.04"
"12","서울특별시 종로구 필운동","254","0254","0000","신동아블루아광화문의꿈","108.9500","202407","13","143,000","-","7","개인","개인","2007","사직로 102","-","중개거래","서울 종로구","24.10.30"
"13","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202407","13","155,000","105","12","개인","개인","1999","독서당로 218","-","중개거래","서울 성동구","24.10.11"
"14","서울특별시 성동구 금호동1가","633","0633","0000","벽산","114.5700","202407","13","151,000","301","12","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","24.11.21"
"15","서울특별시 성동구 금호동3가","1331","1331","0000","두산","84.9900","202407","13","109,000","116","8","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","24.09.05"
"16","서울특별시 성동구 금호동3가","700","0700","0000","금호자이2차","59.9912","202407","13","114,000","104","5","개인","개인","2012","금호산8길 14","-","중개거래","서울 성동구","24.11.01"
"17","서울특별시 성동구 금호동3가","700","0700","0000","금호자이2차","59.9167","202407","13","116,000","105","11","개인","개인","2012","금호산8길 14","-","중개거래","서울 성동구","24.10.29"
"18","서울특별시 중랑구 신내동","796","0796","0000","다우훼밀리","59.9600","202407","13","47,500","101","11","개인","개인","1999","송림길 18","-","중개거래","서울 중랑구","24.09.05"
"19","서울특별시 중랑구 신내동","650","0650","0000","신내6대주","49.7700","202407","13","50,800","608","10","개인","개인","1996","신내로19길 42","-","중개거래","서울 중랑구","24.10.11"
"20","서울특별시 중랑구 신내동","618","0618","0000","동성3","59.4000","202407","13","48,000","14","11","개인","개인","1997","신내로 110","-","중개거래","서울 중랑구","24.08.28"
"21","서울특별시 중랑구 신내동","797","0797","0000","동성7","59.3400","202407","13","44,000","701","5","개인","개인","1999","신내로14길 21","-","중개거래","서울 중랑구","24.08.28"
"22","서울특별시 용산구 원효로4가","178","0178","0000","강변삼성스위트","59.9200","202407","13","98,000","101","2","개인","개인","1999","원효로 40","-","중개거래","서울 용산구, 충북 청주시 흥덕구","24.11.15"
"23","서울특별시 동대문구 용두동","795","0795","0000","이편한세상청계센트럴포레","84.9300","202407","13","147,000","504","25","개인","개인","2021","무학로 91","-","중개거래","서울 성동구","24.11.27"
"24","서울특별시 중구 신당동","844","0844","0000","남산타운","114.8800","202407","13","145,000","27","4","개인","개인","2002","다산로 32","-","중개거래","경기 성남시 분당구, 서울 중구","24.10.30"
"25","서울특별시 동대문구 용두동","104-3","0104","0003","동대문푸르지오시티(도시형생활주택)","30.1100","202407","13","40,000","도시형생활주택동","9","개인","개인","2016","왕산로 86","-","중개거래","서울 동대문구","25.01.06"
"26","서울특별시 동대문구 용두동","779","0779","0000","신동아","84.6300","202407","13","81,000","4","16","개인","개인","1994","무학로26길 30","-","중개거래","서울 동대문구","24.10.25"
"27","서울특별시 동대문구 용두동","779","0779","0000","신동아","49.6800","202407","13","59,500","5","12","개인","개인","1994","무학로26길 30","-","중개거래","서울 동대문구","24.10.25"
"28","서울특별시 동대문구 답십리동","989-1","0989","0001","우성그린","84.6600","202407","13","65,000","101","5","개인","개인","1997","답십리로59길 33","-","중개거래","서울 동대문구","24.09.04"
"29","서울특별시 중구 신당동","840","0840","0000","현대","79.1100","202407","13","90,000","10","15","개인","개인","1993","다산로36길 109","-","중개거래","서울 용산구, 서울 중구","24.08.29"
"30","서울특별시 중구 신당동","850","0850","0000","신당푸르지오","84.3900","202407","13","119,000","104","7","개인","개인","2005","다산로36길 110","-","중개거래","서울 중구","24.10.18"
"31","서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.8359","202407","13","197,000","305","2","개인","개인","2017","경교장길 35","-","중개거래","서울 종로구","25.06.05"
"32","서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.6140","202407","13","183,500","302","2","개인","개인","2017","경교장길 35","-","중개거래","서울 종로구","24.10.04"
"33","서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","84.8700","202407","13","76,000","204동","4","개인","개인","1998","성북로4길 52","-","중개거래","서울 성북구","24.09.30"
"34","서울특별시 성북구 돈암동","636","0636","0000","이수브라운스톤돈암","84.9700","202407","13","94,000","116","11","개인","개인","2004","북악산로 844","-","중개거래","서울 성북구","24.11.20"
"35","서울특별시 성북구 돈암동","636","0636","0000","이수브라운스톤돈암","84.9700","202407","13","84,000","109","15","개인","개인","2004","북악산로 844","-","중개거래","서울 성북구","24.08.16"
"36","서울특별시 성북구 돈암동","643","0643","0000","길음역금호어울림센터힐","59.8400","202407","13","79,000","104","20","개인","개인","2014","동소문로34길 73","-","중개거래","서울 성북구","24.10.07"
"37","서울특별시 광진구 구의동","667","0667","0000","강변에스케이뷰","84.8100","202407","13","135,000","강변에스케이뷰","14","개인","개인","2017","아차산로 431","-","중개거래","서울 광진구","24.11.29"
"38","서울특별시 광진구 구의동","667","0667","0000","강변에스케이뷰","84.6900","202407","13","134,800","강변에스케이뷰","13","개인","개인","2017","아차산로 431","-","중개거래","서울 광진구","24.10.24"
"39","서울특별시 광진구 구의동","667","0667","0000","강변에스케이뷰","84.6900","202407","13","140,800","강변에스케이뷰","14","개인","개인","2017","아차산로 431","-","중개거래","서울 광진구","24.11.07"
"40","서울특별시 광진구 구의동","610","0610","0000","구의현대6단지","84.8400","202407","13","125,000","603","4","개인","개인","1994","구의강변로 94","-","중개거래","서울 광진구","24.12.06"
"41","서울특별시 동대문구 휘경동","57","0057","0000","주공2","59.1300","202407","13","64,900","204","2","개인","개인","2001","한천로 248","-","중개거래","서울 동대문구, 서울 마포구","24.09.03"
"42","서울특별시 동대문구 휘경동","375","0375","0000","휘경해모로프레스티지","84.8800","202407","13","98,000","101","11","개인","개인","2021","외대역동로1길 60-3","-","중개거래","서울 동대문구","24.10.04"
"43","서울특별시 동대문구 휘경동","372","0372","0000","휘경SK뷰","95.5800","202407","13","125,000","104","29","개인","개인","2019","휘경로 60","-","중개거래","서울 동대문구","25.01.22"
"44","서울특별시 동대문구 휘경동","372","0372","0000","휘경SK뷰","59.5500","202407","13","97,000","106","21","개인","개인","2019","휘경로 60","-","중개거래","서울 동대문구","24.12.04"
"45","서울특별시 동대문구 휘경동","366","0366","0000","동일스위트리버","59.7320","202407","13","72,500","104","7","개인","개인","2007","한천로 300","-","중개거래","서울 동대문구","24.10.31"
"46","서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","84.9700","202407","13","102,800","104","29","개인","개인","2008","청계천로 400","-","중개거래","서울 동대문구","24.08.19"
"47","서울특별시 동대문구 회기동","351","0351","0000","회기힐스테이트","84.9900","202407","13","90,000","102","2","개인","개인","2011","회기로26길 15","-","중개거래","서울 동대문구","24.08.13"
"48","서울특별시 동대문구 답십리동","989-1","0989","0001","우성그린","59.3600","202407","13","59,000","106","12","개인","개인","1997","답십리로59길 33","-","중개거래","서울 동대문구","24.10.11"
"49","서울특별시 동대문구 답십리동","1002","1002","0000","청계한신휴플러스","59.7400","202407","13","100,000","101","17","개인","개인","2010","서울시립대로 14","-","중개거래","서울 동대문구","24.11.28"
"50","서울특별시 동대문구 답십리동","1013","1013","0000","래미안미드카운티","59.9800","202407","13","99,000","111","1","개인","개인","2019","답십리로 141","-","중개거래","서울 동대문구","24.11.18"
"51","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202407","13","132,500","101","3","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","24.10.11"
"52","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","84.9800","202407","13","170,000","105","6","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","24.09.30"
"53","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202407","13","143,000","104","3","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","24.09.30"
"54","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202407","13","145,000","-","8","개인","개인","2016","금호로 173","20240816","중개거래","서울 성동구, 서울 성북구","-"
"55","서울특별시 동대문구 답십리동","1009","1009","0000","힐스테이트청계","59.9400","202407","13","115,000","101","8","개인","개인","2018","천호대로55길 11","-","중개거래","서울 동대문구","24.09.11"
"56","서울특별시 동대문구 답십리동","1014","1014","0000","답십리파크자이","59.9100","202407","13","112,800","108","15","개인","개인","2019","답십리로56길 105","-","중개거래","서울 동대문구","24.11.08"
"57","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202407","13","126,000","109","12","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","24.08.09"
"58","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202407","13","133,000","115","4","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","24.10.14"
"59","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202407","13","131,000","106","6","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","24.10.15"
"60","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.7100","202407","13","138,000","106","21","개인","개인","2000","행당로 82","-","중개거래","서울 서초구, 서울 성동구","24.10.30"
"61","서울특별시 동대문구 장안동","383-10","0383","0010","태솔에버빌2차","59.9400","202407","13","44,800","-","7","개인","개인","2015","장한로23길 11-12","-","중개거래","서울 동대문구","24.08.19"
"62","서울특별시 용산구 산천동","204","0204","0000","한강타운","59.6900","202407","13","85,000","102","8","개인","개인","2001","새창로8길 157","-","중개거래","서울 마포구","24.10.02"
"63","서울특별시 중랑구 묵동","20","0020","0000","신내두산아파트","126.2800","202407","13","105,000","521","12","개인","개인","1995","신내로21길 16","-","중개거래","서울 중랑구","24.10.28"
"64","서울특별시 용산구 용산동2가","47-17","0047","0017","한신","78.4300","202407","13","98,000","2","5","개인","개인","1981","녹사평대로 245","-","중개거래","서울 용산구","24.08.30"
"65","서울특별시 중랑구 묵동","20","0020","0000","신내두산아파트","126.2800","202407","13","105,000","-","12","개인","개인","1995","신내로21길 16","20241027","중개거래","서울 중랑구","-"
"66","서울특별시 중구 만리동2가","273","0273","0000","서울역센트럴자이","59.9430","202407","13","138,000","105","2","개인","개인","2017","만리재로 175","-","중개거래","서울 중구","24.09.30"
"67","서울특별시 중랑구 묵동","170-1","0170","0001","묵동자이(2단지)","101.9000","202407","13","91,000","201","14","개인","개인","2010","동일로 932","-","중개거래","서울 중랑구","24.08.08"
"68","서울특별시 광진구 광장동","218-1","0218","0001","극동2","84.5500","202407","13","165,000","7","5","개인","개인","1989","아차산로 552","-","중개거래","서울 광진구","24.11.08"
"69","서울특별시 광진구 광장동","554-7","0554","0007","현대5","84.5300","202407","13","161,500","505","8","개인","개인","1989","아차산로70길 61","-","중개거래","서울 광진구","24.09.26"
"70","서울특별시 광진구 광장동","554-7","0554","0007","현대5","59.6700","202407","13","125,500","506","11","개인","개인","1989","아차산로70길 61","-","중개거래","서울 광진구","24.10.10"
"71","서울특별시 중랑구 묵동","169-11","0169","0011","위더스빌","84.8300","202407","13","66,000","-","19","개인","개인","2010","동일로 942","-","중개거래","서울 중랑구","24.10.10"
"72","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","84.7800","202407","13","152,500","104","4","개인","개인","1997","상원길 63","-","중개거래","서울 강남구, 서울 성동구","24.10.30"
"73","서울특별시 용산구 한강로3가","98","0098","0000","센트럴파크","114.5011","202407","13","350,000","101","6","개인","개인","2020","서빙고로 17","-","중개거래","서울 용산구","24.10.31"
"74","서울특별시 용산구 한강로3가","63-387","0063","0387","시티파크(2단지)","145.8700","202407","13","420,000","201동","10","개인","개인","2007","서빙고로 31","-","중개거래","서울 용산구","24.11.15"
"75","서울특별시 성동구 성수동1가","715","0715","0000","중앙하이츠빌","84.9673","202407","13","140,000","101","1","개인","개인","2003","상원길 47","-","중개거래","서울 성동구","24.10.10"
"76","서울특별시 성동구 마장동","818","0818","0000","현대","59.9100","202407","13","82,500","103","4","개인","개인","1998","살곶이길 50","-","중개거래","서울 성동구","24.10.15"
"77","서울특별시 성동구 마장동","817","0817","0000","삼성","59.7600","202407","13","90,000","101","14","개인","개인","1996","마장로 271","-","중개거래","서울 성동구","24.10.04"
"78","서울특별시 성동구 마장동","817","0817","0000","삼성","84.9300","202407","13","100,000","104","2","개인","개인","1996","마장로 271","-","중개거래","서울 성동구","24.09.30"
"79","서울특별시 중랑구 중화동","42","0042","0000","중화동건영아파트","59.8500","202407","13","42,200","-","1","개인","개인","1998","동일로140길 88","-","중개거래","서울 중랑구","24.09.26"
"80","서울특별시 중랑구 상봉동","501","0501","0000","상봉듀오트리스","117.0700","202407","13","104,500","A(EAST)동","15","개인","개인","2016","상봉로 131","-","중개거래","서울 중랑구","24.10.18"
"81","서울특별시 종로구 무악동","60","0060","0000","인왕산아이파크","84.8580","202407","13","137,500","103","13","개인","개인","2008","통일로18길 9","-","중개거래","서울 종로구","24.10.04"
"82","서울특별시 동대문구 제기동","1212","1212","0000","한신아파트","59.8400","202407","13","72,500","103","9","개인","개인","2004","고산자로 534","-","중개거래","서울 강남구, 서울 동대문구","24.11.01"
"83","서울특별시 종로구 무악동","60","0060","0000","인왕산아이파크","84.8580","202407","13","120,000","110","3","개인","개인","2008","통일로18길 9","-","중개거래","서울 종로구","24.11.29"
"84","서울특별시 용산구 한강로1가","216-11","0216","0011","센트럴파크","27.8200","202407","13","75,000","-","4","개인","개인","2021","한강대로62길 45-25","-","중개거래","서울 용산구, 세종","24.09.13"
"85","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.4200","202407","13","140,000","112","10","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","24.10.30"
"86","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.4200","202407","13","139,000","112","5","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구, 서울 은평구","24.10.21"
"87","서울특별시 성동구 금호동4가","800","0800","0000","대우","59.9700","202407","13","119,000","111","6","개인","개인","2001","독서당로 272","-","중개거래","서울 성동구","24.12.13"
"88","서울특별시 동대문구 전농동","690","0690","0000","래미안크레시티","59.9900","202407","13","120,800","102동","10","개인","개인","2014","사가정로 65","-","중개거래","서울 동대문구","24.10.31"
"89","서울특별시 성북구 보문동6가","458","0458","0000","보문파크뷰자이","59.8100","202407","13","96,500","113동","5","개인","개인","2017","보문사길 111","-","중개거래","서울 노원구, 서울 성북구","24.10.02"
"90","서울특별시 중구 회현동2가","87","0087","0000","쌍용남산플래티넘","139.8000","202407","13","195,000","A동","22","개인","개인","2010","소공로 46","-","중개거래","서울 중구","24.11.20"
"91","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","84.8980","202407","13","170,000","208","2","개인","개인","2012","금호로 17","-","중개거래","서울 성동구","24.08.20"
"92","서울특별시 용산구 이촌동","399-1","0399","0001","우성","58.2000","202407","13","129,000","101","1","개인","개인","1995","이촌로 193","-","중개거래","서울 용산구","24.11.22"
"93","서울특별시 용산구 이촌동","415","0415","0000","한강(대우)","60.0000","202407","13","169,800","101","13","개인","개인","2000","이촌로 181","-","중개거래","서울 용산구","24.10.30"
"94","서울특별시 용산구 이촌동","300-23","0300","0023","한강맨숀","120.5600","202407","13","435,000","24","3","개인","개인","1971","이촌로 248","-","중개거래","서울 용산구","24.10.31"
"95","서울특별시 용산구 이태원동","22-2","0022","0002","청화1","174.3800","202407","13","340,000","5","10","개인","개인","1982","장문로 27","-","중개거래","서울 용산구","24.10.10"
"96","서울특별시 광진구 자양동","695","0695","0000","한양","157.8700","202407","13","233,000","5","11","개인","개인","1983","구의강변로 11","-","중개거래","서울 광진구","24.07.22"
"97","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","59.8620","202407","13","161,500","211","10","개인","개인","2012","금호로 17","-","중개거래","서울 성동구","24.10.30"
"98","서울특별시 광진구 자양동","762","0762","0000","한라아파트","84.6000","202407","13","119,000","101","13","개인","개인","1996","뚝섬로33길 20","-","중개거래","서울 광진구","24.10.30"
"99","서울특별시 광진구 자양동","579","0579","0000","우성1","51.5700","202407","13","89,000","106","9","개인","개인","1988","뚝섬로41길 20","-","중개거래","서울 광진구","24.09.30"
"100","서울특별시 광진구 자양동","227-7","0227","0007","더샵스타시티","163.5300","202407","13","228,000","C","2","개인","개인","2007","아차산로 262","-","중개거래","경기 고양시 덕양구, 서울 광진구","24.11.01"
"101","서울특별시 중랑구 묵동","381","0381","0000","신안1","59.9600","202407","13","56,000","101","10","개인","개인","1999","공릉로2라길 15","-","중개거래","서울 중랑구","24.09.13"
"102","서울특별시 동대문구 전농동","695","0695","0000","동대문롯데캐슬노블레스","84.9800","202407","13","130,000","101","3","개인","개인","2018","답십리로23길 30","-","중개거래","서울 동대문구","24.10.18"
"103","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.8700","202407","13","185,000","119","8","개인","개인","2007","금호로 15","-","중개거래","서울 광진구, 서울 성동구","24.10.15"
"104","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.8700","202407","13","185,000","-","8","개인","개인","2007","금호로 15","20240905","중개거래","서울 광진구, 서울 성동구","-"
"105","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.8700","202407","13","185,000","-","8","개인","개인","2007","금호로 15","20240831","중개거래","서울 광진구, 서울 성동구","-"
"106","서울특별시 중랑구 면목동","1545","1545","0000","사가정센트럴아이파크","84.8700","202407","13","118,000","110","22","개인","개인","2020","동일로92길 40","-","중개거래","서울 중랑구","24.08.01"
"107","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","74.9180","202407","13","91,500","107","8","개인","개인","2019","사가정로72길 26","-","중개거래","서울 중랑구","24.11.04"
"108","서울특별시 중랑구 면목동","1535","1535","0000","현대휴온","35.5000","202407","13","26,500","-","6","개인","개인","2013","동일로109가길 5","20240713","중개거래","서울 동대문구","-"
"109","서울특별시 성북구 길음동","1278","1278","0000","길음동동부센트레빌(1278-0)","59.9980","202407","13","74,500","108","13","개인","개인","2003","숭인로2길 61","-","중개거래","서울 성북구","24.10.02"
"110","서울특별시 성북구 길음동","1288","1288","0000","래미안길음센터피스","84.6600","202407","13","139,500","114","4","개인","개인","2019","숭인로 50","-","중개거래","서울 성북구","24.10.15"
"111","서울특별시 노원구 월계동","949","0949","0000","꿈의숲SKVIEW","59.9600","202407","13","75,000","104","4","개인","개인","2016","월계로42길 97","-","중개거래","서울 노원구, 서울 성북구","24.10.11"
"112","서울특별시 서대문구 천연동","145","0145","0000","천연뜨란채","57.7800","202407","13","82,700","106","8","개인","개인","2006","독립문로8길 54","-","중개거래","서울 서대문구","24.09.20"
"113","서울특별시 노원구 월계동","380-1","0380","0001","삼능스페이스향","84.9100","202407","13","65,300","-","11","개인","개인","2006","석계로18길 23","-","중개거래","서울 노원구","24.08.29"
"114","서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","84.9800","202407","13","83,000","102","12","개인","개인","1997","중계로12길 24","-","중개거래","서울 노원구","24.12.20"
"115","서울특별시 노원구 하계동","354","0354","0000","학여울청구","84.7700","202407","13","80,500","103","9","개인","개인","1999","동일로207길 186","-","중개거래","서울 노원구","24.09.20"
"116","서울특별시 노원구 공릉동","108","0108","0000","우방아파트","84.8810","202407","13","69,000","402","3","개인","개인","2000","노원로 58","-","중개거래","서울 노원구","24.10.04"
"117","서울특별시 노원구 공릉동","108","0108","0000","우방아파트","61.1510","202407","13","55,500","-","8","개인","개인","2000","노원로 58","20240905","중개거래","서울 노원구","-"
"118","서울특별시 성북구 장위동","323","0323","0000","꿈의숲아이파크","84.4800","202407","13","114,500","712","9","개인","개인","2022","돌곶이로40길 46","-","중개거래","서울 성북구","24.12.27"
"119","서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.9500","202407","13","117,800","210동","18","개인","개인","2019","통일로 630","-","중개거래","서울 은평구","24.10.02"
"120","서울특별시 성북구 종암동","104-1","0104","0001","종암에스케이","114.7500","202407","13","88,000","103","7","개인","개인","1999","종암로24가길 53","-","중개거래","서울 성북구","24.10.28"
"121","서울특별시 노원구 공릉동","714","0714","0000","삼익4단지아파트","39.6000","202407","13","36,700","403","14","개인","개인","1994","동일로198가길 13","-","중개거래","서울 노원구","24.09.30"
"122","서울특별시 성북구 정릉동","1030","1030","0000","정릉힐스테이트1차","84.8530","202407","13","72,000","201","6","개인","개인","2007","북악산로 831","-","중개거래","서울 성북구","24.10.30"
"123","서울특별시 성북구 정릉동","1030","1030","0000","정릉힐스테이트1차","84.8530","202407","13","72,000","-","6","개인","개인","2007","북악산로 831","20240723","중개거래","서울 성북구","-"
"124","서울특별시 성북구 정릉동","1034","1034","0000","라온유","84.6500","202407","13","78,000","1001","10","개인","개인","2008","정릉로 307","-","중개거래","서울 성북구","24.10.17"
"125","서울특별시 성북구 정릉동","1025","1025","0000","정릉힐스테이트","84.9200","202407","13","78,500","107","21","개인","개인","2004","정릉로 292","-","중개거래","서울 성북구","24.10.24"
"126","서울특별시 성북구 정릉동","1015","1015","0000","길음뉴타운경남아너스빌","114.6300","202407","13","82,500","103","17","개인","개인","1999","정릉로 305","-","중개거래","서울 성북구","24.11.14"
"127","서울특별시 성북구 정릉동","1021","1021","0000","대우","59.9800","202407","13","49,000","104","13","개인","개인","2001","보국문로30길 15","-","중개거래","서울 성북구","24.10.10"
"128","서울특별시 성북구 종암동","104-1","0104","0001","종암에스케이","84.7200","202407","13","74,000","104","27","개인","법인","1999","종암로24가길 53","-","중개거래","서울 성북구","24.09.06"
"129","서울특별시 서대문구 북아현동","1009","1009","0000","두산","59.9600","202407","13","85,000","-","10","개인","개인","1999","이화여대8길 62","20240923","중개거래","서울 서대문구","-"
"130","서울특별시 도봉구 쌍문동","733","0733","0000","솔밭노블리안","50.2900","202407","13","44,500","101","7","개인","개인","2019","삼양로 580-11","-","중개거래","서울 도봉구","24.10.11"
"131","서울특별시 은평구 응암동","761","0761","0000","백련산힐스테이트3차","59.6300","202407","13","75,000","309","10","개인","개인","2011","백련산로 36","-","중개거래","서울 은평구","24.11.13"
"132","서울특별시 은평구 응암동","766","0766","0000","백련산파크자이","84.6690","202407","13","93,000","108","10","개인","개인","2021","백련산로 67","-","중개거래","서울 은평구","24.10.04"
"133","서울특별시 은평구 응암동","767","0767","0000","백련산에스케이뷰아이파크","59.9335","202407","13","83,500","109","3","개인","개인","2020","응암로30길 16","-","중개거래","서울 은평구","24.10.07"
"134","서울특별시 강북구 수유동","730","0730","0000","래미안수유","59.8800","202407","13","49,500","102","1","개인","개인","2001","한천로159길 8","-","중개거래","서울 강북구","24.09.02"
"135","서울특별시 은평구 불광동","638","0638","0000","북한산래미안아파트(1단지)","59.9932","202407","13","77,000","103","9","개인","개인","2010","진흥로 267","-","중개거래","서울 은평구","24.08.22"
"136","서울특별시 강북구 우이동","1","0001","0000","성원상떼빌","84.9800","202407","13","46,000","2","3","개인","개인","1990","삼양로 658","-","중개거래","서울 강북구","24.08.19"
"137","서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","84.9000","202407","13","83,300","102","11","개인","개인","2000","공릉로 126","-","중개거래","서울 노원구","24.10.14"
"138","서울특별시 노원구 공릉동","756","0756","0000","신성미소지움아파트","84.9290","202407","13","68,000","102","10","개인","개인","2004","공릉로42길 13-14","-","중개거래","서울 노원구","24.09.23"
"139","서울특별시 노원구 공릉동","758","0758","0000","태릉해링턴플레이스","74.9500","202407","13","92,800","105","21","개인","개인","2022","공릉로34길 86","-","중개거래","서울 노원구","24.11.01"
"140","서울특별시 노원구 공릉동","758","0758","0000","태릉해링턴플레이스","74.9500","202407","13","92,800","-","21","개인","개인","2022","공릉로34길 86","20240919","중개거래","서울 노원구","-"
