"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-07-11 ~ 2021-07-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"13","서울특별시 용산구 효창동","274","0274","0000","효창파크푸르지오","59.4100","202107","11","138,000","-","7","-","-","2010","백범로 260","-","-","-","-"
"14","서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","84.8700","202107","11","89,000","-","13","-","-","1998","성북로4길 52","-","-","-","-"
"15","서울특별시 광진구 자양동","762","0762","0000","한라아파트","84.6000","202107","11","132,250","-","6","-","-","1996","뚝섬로33길 20","-","-","-","-"
"16","서울특별시 성북구 길음동","1278","1278","0000","길음동동부센트레빌(1278-0)","59.9980","202107","11","85,000","-","7","-","-","2003","숭인로2길 61","-","-","-","-"
"17","서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.0600","202107","11","17,500","-","2","-","-","2015","마조로15길 23","-","-","-","-"
"18","서울특별시 용산구 이촌동","395","0395","0000","대림","114.9600","202107","11","191,000","-","1","-","-","1994","이촌로2가길 122","-","-","-","-"
"19","서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","84.8000","202107","11","107,000","-","6","-","-","1999","마장로 262","-","-","-","-"
"20","서울특별시 양천구 목동","772-7","0772","0007","신동아파밀리에","118.5154","202107","11","132,000","-","11","-","-","2002","목동중앙로 57","-","-","-","-"
"21","서울특별시 양천구 목동","965","0965","0000","목동롯데캐슬마에스트로","59.9846","202107","11","119,000","-","14","-","-","2019","목동중앙북로8길 71","20211104","-","-","-"
"22","서울특별시 마포구 상암동","1637","1637","0000","상암월드컵파크2단지","59.9200","202107","11","109,500","-","18","-","-","2003","월드컵북로47길 46","-","-","-","-"
"23","서울특별시 서대문구 홍은동","454","0454","0000","극동","84.9200","202107","11","60,000","-","7","-","-","1995","포방터10길 33","-","-","-","-"
"24","서울특별시 노원구 공릉동","738","0738","0000","공릉우성아파트","59.2600","202107","11","60,000","-","4","-","-","1995","동일로198길 24","-","-","-","-"
"25","서울특별시 은평구 신사동","365","0365","0000","신사동한신휴플러스","114.4900","202107","11","85,000","-","14","-","-","2003","갈현로1길 31","-","-","-","-"
"26","서울특별시 강서구 염창동","258-1","0258","0001","동아3","59.7000","202107","11","85,000","-","18","-","-","1999","양천로 731","-","-","-","-"
"27","서울특별시 은평구 불광동","633","0633","0000","북한산현대홈타운","59.9765","202107","11","87,500","-","9","-","-","2004","불광로2길 16","-","-","-","-"
"28","서울특별시 노원구 월계동","939","0939","0000","월계흥화브라운빌","84.9100","202107","11","73,000","-","10","-","-","2004","우이천로2나길 14","-","-","-","-"
"29","서울특별시 양천구 신정동","1303","1303","0000","대림e-편한세상","84.9850","202107","11","98,000","-","9","-","-","2004","신정로13길 38","-","-","-","-"
"30","서울특별시 양천구 신정동","1273","1273","0000","신정현대5","102.7900","202107","11","110,000","-","3","-","-","1999","신정로 300","-","-","-","-"
"31","서울특별시 양천구 신정동","1314","1314","0000","중앙하이츠","104.6200","202107","11","119,000","-","8","-","-","2010","목동남로2길 60-7","-","-","-","-"
"32","서울특별시 은평구 응암동","96-18","0096","0018","경향렉스빌","110.7180","202107","11","79,000","-","3","-","-","2004","은평로 160","-","-","-","-"
"33","서울특별시 마포구 염리동","521","0521","0000","마포자이","135.3760","202107","11","208,000","-","1","-","-","2003","독막로42길 2","-","-","-","-"
"34","서울특별시 마포구 망원동","491","0491","0000","대상3","59.6100","202107","11","64,800","-","11","-","-","2000","월드컵로31길 103","-","-","-","-"
"35","서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.0300","202107","11","98,700","-","2","-","-","1986","월드컵북로 235","-","-","-","-"
"36","서울특별시 송파구 거여동","44","0044","0000","현대2차","82.9600","202107","11","97,000","-","1","-","-","1992","오금로61길 20","-","-","-","-"
"37","서울특별시 서초구 서초동","1518-6","1518","0006","서초대림빌라트","206.2700","202107","11","190,000","-","4","-","-","2004","명달로16길 17-4","-","-","-","-"
"38","서울특별시 서초구 서초동","1487-63","1487","0063","서초1차e-편한세상","130.5300","202107","11","211,000","-","10","-","-","2004","명달로6길 31","-","-","-","-"
"39","서울특별시 강남구 삼성동","17","0017","0000","삼성동롯데아파트","59.4000","202107","11","162,000","-","10","-","-","2000","학동로 432","-","-","-","-"
"40","서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.9600","202107","11","135,000","-","10","-","-","2007","송파대로8길 20","-","-","-","-"
"41","서울특별시 강동구 암사동","419","0419","0000","암사동한솔","84.7300","202107","11","103,500","-","4","-","-","2002","암사19길 25","-","-","-","-"
"42","서울특별시 강동구 천호동","217-132","0217","0132","동아하이빌아파트","84.9700","202107","11","92,000","-","12","-","-","2000","구천면로 278","-","-","-","-"
"43","서울특별시 송파구 석촌동","285","0285","0000","잠실한솔","84.8700","202107","11","137,000","-","1","-","-","2000","백제고분로 348","-","-","-","-"
"44","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","100.8200","202107","11","253,000","-","13","-","-","1988","양재대로 1218","-","-","-","-"
"45","서울특별시 관악구 신림동","1721","1721","0000","우정하이비전","84.5800","202107","11","77,000","-","12","-","-","2004","양지길 50-5","-","-","-","-"
"46","서울특별시 관악구 봉천동","1531-39","1531","0039","무학","59.3800","202107","11","51,000","-","2","-","-","1998","장군봉8길 16","-","-","-","-"
"47","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(동아)","60.0000","202107","11","85,000","-","4","-","-","2003","성현로 80","-","-","-","-"
"48","서울특별시 관악구 봉천동","1522-30","1522","0030","금강아미움(103동)","71.1203","202107","11","56,000","-","3","-","-","2010","장군봉1길 16","-","-","-","-"
"49","서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","59.9500","202107","11","89,600","-","15","-","-","2005","남부순환로 1430","-","-","-","-"
"50","서울특별시 금천구 가산동","148-1","0148","0001","덕산","59.9700","202107","11","42,000","-","8","-","-","1995","시흥대로151길 45","-","-","-","-"
"51","서울특별시 영등포구 당산동3가","566","0566","0000","당산계룡리슈빌2단지","38.7700","202107","11","69,000","-","6","-","-","2014","양산로25길 8","-","-","-","-"
"52","서울특별시 관악구 봉천동","1000","1000","0000","현대(관악)","123.2900","202107","11","112,000","-","4","-","-","1992","관악로 304","-","-","-","-"
"53","서울특별시 관악구 봉천동","1591-2","1591","0002","서울대입구삼성","59.7800","202107","11","70,300","-","1","-","-","1999","관악로 125","-","-","-","-"
"54","서울특별시 강서구 가양동","1475","1475","0000","강변","49.5000","202107","11","86,000","-","3","-","-","1992","허준로 139","-","-","-","-"
"55","서울특별시 동작구 동작동","333","0333","0000","이수힐스테이트","59.9990","202107","11","138,000","-","6","-","-","2013","동작대로39길 22","-","-","-","-"
"56","서울특별시 동작구 사당동","105","0105","0000","사당우성2","118.2500","202107","11","167,000","-","15","-","-","1993","동작대로29길 91","-","-","-","-"
"57","서울특별시 구로구 구로동","110-4","0110","0004","도림두산베어스타워","109.2500","202107","11","61,000","-","11","-","-","1997","공원로 47","-","-","-","-"
"58","서울특별시 강서구 방화동","839","0839","0000","방화그린","39.7600","202107","11","55,000","-","6","-","-","1993","방화대로48길 40","-","-","-","-"
"59","서울특별시 관악구 신림동","1714","1714","0000","삼성산주공(주공3단지)","58.5500","202107","11","58,000","-","1","-","-","2000","호암로 399","-","-","-","-"
"60","서울특별시 서초구 반포동","18-1","0018","0001","래미안퍼스티지","84.9300","202107","11","350,000","-","10","-","-","2009","반포대로 275","-","-","-","-"
"61","서울특별시 강서구 내발산동","753","0753","0000","마곡수명산파크4단지","59.8400","202107","11","93,000","-","13","-","-","2008","수명로1길 16","-","-","-","-"
"62","서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.7900","202107","11","104,000","-","9","-","-","2005","남부순환로 1430","-","-","-","-"
"63","서울특별시 강서구 마곡동","743-4","0743","0004","마곡엠밸리7단지","84.9100","202107","11","149,500","-","1","-","-","2014","마곡서로 133","-","-","-","-"
"64","서울특별시 구로구 구로동","1260","1260","0000","이화우성","59.8200","202107","10","67,900","-","10","-","-","1998","도림로22길 8","-","-","-","-"
"65","서울특별시 구로구 신도림동","645","0645","0000","동아3","84.9900","202107","10","134,000","-","13","-","-","2000","신도림로 78","-","-","-","-"
"66","서울특별시 관악구 봉천동","1718","1718","0000","벽산블루밍","59.9900","202107","10","84,700","-","18","-","-","2005","은천로 93","-","-","-","-"
"67","서울특별시 관악구 봉천동","1720","1720","0000","벽산블루밍3차","59.8000","202107","10","89,000","-","11","-","-","2004","은천로15길 24","-","-","-","-"
"68","서울특별시 관악구 봉천동","1719","1719","0000","관악동부센트레빌","59.7500","202107","10","89,800","-","5","-","-","2004","은천로33길 5","-","-","-","-"
"69","서울특별시 관악구 봉천동","1000","1000","0000","현대(관악)","116.8600","202107","10","113,750","-","8","-","-","1992","관악로 304","-","-","-","-"
"70","서울특별시 관악구 봉천동","1708","1708","0000","두산","84.8700","202107","10","111,000","-","21","-","-","2000","은천로 86","-","-","-","-"
"71","서울특별시 관악구 봉천동","1708","1708","0000","두산","84.8700","202107","10","111,000","-","21","-","-","2000","은천로 86","-","-","-","-"
"72","서울특별시 관악구 봉천동","1629-2","1629","0002","동아타운","32.7600","202107","10","33,800","-","3","-","-","1999","봉천로 576","-","-","-","-"
"73","서울특별시 관악구 봉천동","1703","1703","0000","봉천동아","59.7600","202107","10","81,000","-","7","-","-","2000","관악로 285","-","-","-","-"
"74","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(삼성)","114.7500","202107","10","129,500","-","13","-","-","2003","성현로 80","-","-","-","-"
"75","서울특별시 관악구 봉천동","1730","1730","0000","e편한세상서울대입구1단지","59.9000","202107","10","119,000","-","9","-","-","2019","청룡10길 45","-","-","-","-"
"76","서울특별시 영등포구 문래동6가","45","0045","0000","현대2차","59.8500","202107","10","80,000","-","15","-","-","1987","문래로4길 6","-","-","-","-"
"77","서울특별시 금천구 독산동","1093-4","1093","0004","한신아파트","89.4600","202107","10","78,000","-","7","-","-","1991","한내로 62","-","-","-","-"
"78","서울특별시 금천구 독산동","1093-4","1093","0004","한신아파트","129.6600","202107","10","93,500","-","8","-","-","1991","한내로 62","-","-","-","-"
"79","서울특별시 금천구 독산동","1006-132","1006","0132","삼환아파트","59.9400","202107","10","43,000","-","2","-","-","1998","범안로12길 15","-","-","-","-"
"80","서울특별시 구로구 항동","242","0242","0000","하버라인3단지","74.8700","202107","10","88,300","-","2","-","-","2019","항동로 43","-","-","-","-"
"81","서울특별시 서초구 잠원동","61-2","0061","0002","신반포19","107.0100","202107","10","252,000","-","4","-","-","1982","잠원로8길 20","-","-","-","-"
"82","서울특별시 강서구 내발산동","741","0741","0000","마곡수명산파크2단지","84.5300","202107","10","109,500","-","2","-","-","2007","강서로47길 158","-","-","-","-"
"83","서울특별시 동작구 사당동","1159","1159","0000","래미안로이파크","59.9800","202107","10","148,500","-","21","-","-","2018","사당로23길 4","-","-","-","-"
"84","서울특별시 구로구 구로동","1058","1058","0000","우성(1058)","59.3400","202107","10","69,000","-","15","-","-","1995","구일로8길 31","-","-","-","-"
"85","서울특별시 관악구 남현동","1084-1","1084","0001","예성그린캐슬1차","72.8200","202107","10","80,500","-","9","-","-","2003","남현7길 20","-","-","-","-"
"86","서울특별시 관악구 남현동","602-27","0602","0027","네스코수피아","34.3000","202107","10","49,000","-","9","-","-","2021","승방4길 6","-","-","-","-"
"87","서울특별시 구로구 오류동","343","0343","0000","금강(343)","84.9830","202107","10","105,000","-","5","-","-","2003","오리로 1197","-","-","-","-"
"88","서울특별시 동작구 흑석동","328","0328","0000","흑석동양아파트","59.5110","202107","10","102,000","-","16","-","-","2003","서달로1길 17","-","-","-","-"
"89","서울특별시 구로구 구로동","100-8","0100","0008","신안타워","59.4300","202107","10","50,000","-","6","-","-","1998","구로중앙로 68","-","-","-","-"
"90","서울특별시 영등포구 당산동","121-108","0121","0108","훼미리하우스138","14.2800","202107","10","12,000","-","2","-","-","2013","버드나루로17길 2","-","-","-","-"
"91","서울특별시 동작구 상도동","431","0431","0000","래미안상도3차","84.9600","202107","10","133,000","-","12","-","-","2004","상도로53길 8","-","-","-","-"
"92","서울특별시 구로구 구로동","1265","1265","0000","구로두산","51.8400","202107","10","63,200","-","6","-","-","1998","도림로 59","-","-","-","-"
"93","서울특별시 동작구 상도동","416","0416","0000","아이파크","84.9600","202107","10","122,700","-","4","-","-","2004","장승배기로 26","-","-","-","-"
"94","서울특별시 동작구 상도동","533","0533","0000","힐스테이트 상도 프레스티지","84.8840","202107","10","150,000","-","13","-","-","2013","상도로 346-2","-","-","-","-"
"95","서울특별시 금천구 가산동","769","0769","0000","두산","59.8400","202107","10","73,000","-","15","-","-","1998","가산로 99","-","-","-","-"
"96","서울특별시 동작구 상도동","529","0529","0000","상도두산위브","84.5340","202107","10","140,250","-","16","-","-","2010","상도로30길 39","-","-","-","-"
"97","서울특별시 영등포구 영등포동7가","202","0202","0000","브라운스톤영등포","84.9000","202107","10","89,900","-","10","-","-","2004","버드나루로12가길 13","-","-","-","-"
"98","서울특별시 영등포구 영등포동7가","203","0203","0000","아크로타워스퀘어","84.6500","202107","10","174,000","-","24","-","-","2017","국회대로54길 10","-","-","-","-"
"99","서울특별시 구로구 구로동","1259","1259","0000","구일우성","59.4400","202107","10","62,700","-","13","-","-","1998","구일로2길 60","-","-","-","-"
"100","서울특별시 동작구 노량진동","324","0324","0000","건영(103동-106동)","114.9600","202107","10","114,000","-","1","-","-","1997","만양로 26","-","-","-","-"
"101","서울특별시 구로구 오류동","342","0342","0000","영풍마드레빌","84.7410","202107","10","77,000","-","15","-","-","2002","경인로8길 64","-","-","-","-"
"102","서울특별시 영등포구 대림동","1101-1","1101","0001","(1101-1)","14.4600","202107","10","11,000","-","6","-","-","2012","도림천로19길 12","-","-","-","-"
"103","서울특별시 관악구 신림동","1433-55","1433","0055","프라비다트라움","14.0600","202107","10","12,300","-","4","-","-","2013","신림로65길 27","-","-","-","-"
"104","서울특별시 강서구 가양동","1475","1475","0000","강변","39.6000","202107","10","66,000","-","8","-","-","1992","허준로 139","-","-","-","-"
"105","서울특별시 강서구 가양동","1460","1460","0000","한강타운","84.9900","202107","10","120,500","-","6","-","-","1993","허준로 23","-","-","-","-"
"106","서울특별시 강서구 마곡동","1525","1525","0000","마곡푸르지오","114.7200","202107","10","128,000","-","8","-","-","2008","방화대로34길 88","-","-","-","-"
"107","서울특별시 강서구 마곡동","750","0750","0000","마곡엠벨리(14단지)","84.8800","202107","10","146,500","-","13","-","-","2014","마곡중앙로 33","-","-","-","-"
"108","서울특별시 강서구 마곡동","750","0750","0000","마곡엠벨리(14단지)","84.8800","202107","10","140,000","-","9","-","-","2014","마곡중앙로 33","-","-","-","-"
"109","서울특별시 강서구 마곡동","748","0748","0000","마곡13단지힐스테이트마스터","84.9805","202107","10","149,500","-","6","-","-","2017","마곡중앙1로 71","20210730","-","-","-"
"110","서울특별시 강서구 마곡동","748","0748","0000","마곡13단지힐스테이트마스터","84.9805","202107","10","149,500","-","6","-","-","2017","마곡중앙1로 71","-","-","-","-"
"111","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","59.4900","202107","10","70,000","-","12","-","-","2001","개봉로20길 158","-","-","-","-"
"112","서울특별시 구로구 개봉동","470","0470","0000","삼환","59.4000","202107","10","62,000","-","18","-","-","1995","남부순환로95길 54","20210826","-","-","-"
"113","서울특별시 구로구 개봉동","493","0493","0000","한양아이클래스구로","48.2400","202107","10","39,000","-","10","-","-","2018","개봉로23가길 10","-","-","-","-"
"114","서울특별시 강서구 화곡동","1095","1095","0000","그랜드아이파크","116.2300","202107","10","105,000","-","14","-","-","2010","화곡로 347","-","-","-","-"
"115","서울특별시 서초구 반포동","20-43","0020","0043","반포자이","84.9840","202107","10","305,000","-","2","-","-","2009","신반포로 270","-","-","-","-"
"116","서울특별시 강서구 화곡동","461-4","0461","0004","화곡예다움","84.7600","202107","10","52,500","-","7","-","-","2005","등촌로13자길 79","-","-","-","-"
"117","서울특별시 영등포구 문래동3가","93-1","0093","0001","문래건영","84.7800","202107","10","96,000","-","3","-","-","1998","문래로 94-7","-","-","-","-"
"118","서울특별시 영등포구 문래동3가","54","0054","0000","문래자이","121.5300","202107","10","170,000","-","3","-","-","2001","당산로4길 12","-","-","-","-"
"119","서울특별시 영등포구 문래동3가","54","0054","0000","문래자이","84.9800","202107","10","163,000","-","7","-","-","2001","당산로4길 12","-","-","-","-"
"120","서울특별시 구로구 구로동","1280","1280","0000","한신휴플러스(1280-0)","50.0300","202107","10","67,900","-","19","-","-","2007","디지털로31길 120","-","-","-","-"
"121","서울특별시 영등포구 문래동3가","95","0095","0000","문래동원데자뷰","84.8400","202107","10","102,000","-","4","-","-","2004","문래로20길 40","-","-","-","-"
"122","서울특별시 영등포구 신길동","769-1","0769","0001","한성","84.9800","202107","10","106,000","-","3","-","-","1997","가마산로 575","-","-","-","-"
"123","서울특별시 구로구 구로동","1278","1278","0000","구로두산위브","36.8800","202107","10","45,500","-","1","-","-","2006","디지털로31길 85","-","-","-","-"
"124","서울특별시 금천구 시흥동","882-61","0882","0061","와이즈플레이스","14.2200","202107","10","9,000","-","20","-","-","2012","시흥대로 236","-","-","-","-"
"125","서울특별시 금천구 시흥동","384-12","0384","0012","남서울건영2","61.1400","202107","10","57,000","-","13","-","-","1989","독산로10길 96","-","-","-","-"
"126","서울특별시 강서구 화곡동","1139","1139","0000","초록","59.3400","202107","10","72,700","-","3","-","-","1998","강서로45다길 30-27","-","-","-","-"
"127","서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","84.9700","202107","10","64,800","-","10","-","-","2004","금하로 816","-","-","-","-"
"128","서울특별시 금천구 시흥동","1012","1012","0000","백운한비치","73.9154","202107","10","52,000","-","15","-","-","2003","탑골로2길 19","-","-","-","-"
"129","서울특별시 서초구 방배동","906-13","0906","0013","서리풀e편한세상","84.9700","202107","10","240,000","-","13","-","-","2010","효령로33길 50","-","-","-","-"
"130","서울특별시 구로구 구로동","1278","1278","0000","구로두산위브","50.1400","202107","10","71,200","-","7","-","-","2006","디지털로31길 85","-","-","-","-"
"131","서울특별시 서초구 방배동","3277","3277","0000","방배아이파크","125.5800","202107","10","230,000","-","4","-","-","2006","동광로3길 18","-","-","-","-"
"132","서울특별시 영등포구 양평동3가","101","0101","0000","양평현대6차","59.9800","202107","10","93,000","-","3","-","-","2000","선유로 207","-","-","-","-"
"133","서울특별시 동작구 대방동","502","0502","0000","대방동현대","84.9600","202107","10","114,000","-","23","-","-","1994","등용로 127","-","-","-","-"
"134","서울특별시 구로구 오류동","336","0336","0000","동부(101동~103동)","59.9800","202107","10","53,500","-","10","-","-","1998","경인로 248-14","-","-","-","-"
"135","서울특별시 강서구 내발산동","729","0729","0000","롯데2","84.7080","202107","10","74,500","-","1","-","-","2003","우장산로 47","-","-","-","-"
"136","서울특별시 영등포구 당산동4가","29","0029","0000","한강아파트","84.9800","202107","10","105,500","-","11","-","-","1999","영신로57길 5","-","-","-","-"
"137","서울특별시 강서구 방화동","647-20","0647","0020","신라힐","76.2300","202107","10","44,700","-","2","-","-","2001","초원로 20","-","-","-","-"
"138","서울특별시 강서구 방화동","579","0579","0000","한진로즈힐","59.9200","202107","10","68,000","-","4","-","-","2004","양천로24가길 59","-","-","-","-"
"139","서울특별시 강서구 방화동","804","0804","0000","방화동진로아파트","84.9600","202107","10","66,000","-","1","-","-","1994","금낭화로 258","-","-","-","-"
"140","서울특별시 강서구 방화동","858","0858","0000","삼성꽃마을","59.9900","202107","10","63,000","-","4","-","-","1997","양천로18길 27","-","-","-","-"
"141","서울특별시 강서구 방화동","814","0814","0000","방화5","33.1800","202107","10","49,300","-","1","-","-","1994","금낭화로 287-19","-","-","-","-"
"142","서울특별시 강서구 방화동","814","0814","0000","방화5","33.1800","202107","10","49,000","-","2","-","-","1994","금낭화로 287-19","-","-","-","-"
"143","서울특별시 강서구 방화동","831","0831","0000","방화4단지","100.3500","202107","10","104,000","-","13","-","-","1994","방화대로47가길 22","-","-","-","-"
"144","서울특별시 관악구 신림동","1433-55","1433","0055","프라비다트라움","14.0600","202107","10","12,000","-","5","-","-","2013","신림로65길 27","-","-","-","-"
"145","서울특별시 관악구 신림동","1694","1694","0000","신림현대","59.8500","202107","10","76,250","-","2","-","-","1993","신림로29길 8","-","-","-","-"
"146","서울특별시 강서구 내발산동","749","0749","0000","마곡수명산파크5단지","59.8700","202107","10","92,000","-","10","-","-","2008","수명로2길 105","-","-","-","-"
"147","서울특별시 강서구 내발산동","753","0753","0000","마곡수명산파크4단지","59.8400","202107","10","94,000","-","13","-","-","2008","수명로1길 16","-","-","-","-"
"148","서울특별시 강서구 내발산동","741","0741","0000","마곡수명산파크2단지","84.5300","202107","10","119,200","-","14","-","-","2007","강서로47길 158","-","-","-","-"
"149","서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","58.0100","202107","10","78,000","-","14","-","-","1988","동일로213길 21","-","-","-","-"
"150","서울특별시 노원구 상계동","1251","1251","0000","노원우성","84.8800","202107","10","79,000","-","4","-","-","1992","상계로7길 18","-","-","-","-"
"151","서울특별시 노원구 상계동","1256","1256","0000","은빛2단지","39.7000","202107","10","40,200","-","10","-","-","1998","동일로245가길 41","-","-","-","-"
"152","서울특별시 노원구 공릉동","109","0109","0000","비선아파트","59.7400","202107","10","62,500","-","6","-","-","1999","화랑로51길 78","-","-","-","-"
"153","서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6000","202107","10","54,500","-","4","-","-","1999","화랑로51길 78","-","-","-","-"
"154","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","59.3800","202107","10","68,000","-","15","-","-","1999","공릉로34길 62","-","-","-","-"
"155","서울특별시 노원구 상계동","1310","1310","0000","비콘드림힐3","59.9360","202107","10","65,700","-","2","-","-","2005","상계로1길 82-14","-","-","-","-"
"156","서울특별시 마포구 대흥동","804","0804","0000","마포자이2차","84.9500","202107","10","174,800","-","15","-","-","2014","서강대길 40","-","-","-","-"
"157","서울특별시 노원구 상계동","1256","1256","0000","은빛2단지","49.7700","202107","10","55,300","-","7","-","-","1998","동일로245가길 41","-","-","-","-"
"158","서울특별시 노원구 상계동","1282","1282","0000","상계2차중앙하이츠","59.8200","202107","10","66,300","-","6","-","-","1998","노원로 428","-","-","-","-"
"159","서울특별시 강서구 염창동","307","0307","0000","이너스내안에","84.7800","202107","10","85,600","-","10","-","-","2011","양천로67가길 56","-","-","-","-"
"160","서울특별시 강서구 염창동","295","0295","0000","성원","59.9100","202107","10","79,000","-","13","-","-","2001","양천로69길 65","-","-","-","-"
"161","서울특별시 강서구 염창동","268","0268","0000","관음삼성","84.9300","202107","10","99,600","-","8","-","-","1997","양천로 656","-","-","-","-"
"162","서울특별시 노원구 상계동","1128","1128","0000","극동늘푸른","84.5140","202107","10","73,800","-","2","-","-","2000","동일로246길 39","-","-","-","-"
"163","서울특별시 노원구 상계동","359","0359","0000","노원현대","84.7800","202107","10","83,000","-","10","-","-","1997","상계로3길 50","-","-","-","-"
"164","서울특별시 마포구 신공덕동","170","0170","0000","브라운스톤공덕아파트","59.8900","202107","10","138,500","-","3","-","-","2009","백범로 230","-","-","-","-"
"165","서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.9800","202107","10","109,000","-","17","-","-","2019","통일로 630","-","-","-","-"
"166","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오1단지","84.5978","202107","10","185,000","-","14","-","-","2014","마포대로 195","-","-","-","-"
"167","서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.9700","202107","10","90,000","-","12","-","-","2000","증가로 191","-","-","-","-"
"168","서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","114.8800","202107","10","114,000","-","18","-","-","2000","증가로 191","-","-","-","-"
