"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-06-03 ~ 2024-06-02"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"7092","서울특별시 강북구 수유동","48-8","0048","0008","수유프리미어엠","16.8400","202404","22","10,000","-","3","개인","개인","2016","덕릉로 76","-","중개거래","서울 강북구","24.04.30"
"7093","서울특별시 도봉구 창동","731-54","0731","0054","새로움아파트","64.5600","202404","22","38,000","-","6","개인","개인","2012","도봉로 588-5","-","중개거래","서울 도봉구","24.07.15"
"7094","서울특별시 은평구 불광동","634","0634","0000","은혜스카이빌아파트","96.2400","202404","22","58,000","-","7","개인","개인","2005","불광로13가길 7-3","-","중개거래","서울 은평구","24.05.03"
"7095","서울특별시 강동구 암사동","414-2","0414","0002","롯데캐슬퍼스트","111.2200","202404","22","149,000","122","25","개인","개인","2008","고덕로 131","-","중개거래","서울 강동구","24.05.27"
"7096","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","59.6400","202404","22","88,000","101","20","개인","개인","2002","상암로 11","-","중개거래","서울 강동구","24.05.30"
"7097","서울특별시 강동구 상일동","521","0521","0000","고덕자이","74.3069","202404","22","123,000","-","4","개인","개인","2021","상일로 55","20240525","중개거래","서울 강동구","-"
"7098","서울특별시 강동구 상일동","521","0521","0000","고덕자이","74.3069","202404","22","123,000","105","4","개인","개인","2021","상일로 55","-","중개거래","서울 강동구","24.08.20"
"7099","서울특별시 강동구 암사동","414-2","0414","0002","롯데캐슬퍼스트","59.9900","202404","22","109,500","125","9","개인","개인","2008","고덕로 131","-","중개거래","서울 강동구","24.12.20"
"7100","서울특별시 강동구 천호동","54-7","0054","0007","율전에버그린아파트","79.3800","202404","22","57,000","율전에버그린아파트","2","개인","개인","2005","천중로39길 19","-","중개거래","서울 강동구","24.06.14"
"7101","서울특별시 강동구 둔촌동","89","0089","0000","현대4","84.9400","202404","22","88,000","102","6","개인","개인","1996","진황도로61길 7","-","직거래","-","24.04.24"
"7102","서울특별시 강동구 고덕동","688","0688","0000","래미안힐스테이트고덕","84.9400","202404","21","138,500","111","10","개인","개인","2016","아리수로50길 50","-","중개거래","서울 강동구","24.07.15"
"7103","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","59.7600","202404","21","114,000","106","16","개인","개인","1997","상원길 63","-","중개거래","서울 성동구","24.05.28"
"7104","서울특별시 동대문구 제기동","1212","1212","0000","한신아파트","114.8850","202404","21","85,000","108","2","개인","개인","2004","고산자로 534","-","중개거래","서울 동대문구","24.08.09"
"7105","서울특별시 성북구 종암동","131","0131","0000","아이파크종암동2차","59.6750","202404","21","69,000","213","14","개인","개인","2005","종암로9길 71","-","중개거래","서울 성북구","24.07.03"
"7106","서울특별시 광진구 구의동","668","0668","0000","래미안파크스위트","59.9800","202404","21","112,500","107","2","개인","개인","2018","광나루로 545","-","중개거래","서울 광진구","24.07.31"
"7107","서울특별시 동대문구 용두동","792","0792","0000","래미안 허브리츠","114.9800","202404","21","128,000","109","11","개인","개인","2011","정릉천동로 36","-","중개거래","서울 동대문구","24.07.02"
"7108","서울특별시 동대문구 용두동","791","0791","0000","용두두산위브","105.6000","202404","21","110,000","104","11","개인","개인","2009","정릉천동로 16","-","중개거래","서울 동대문구","24.10.31"
"7109","서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","121.9400","202404","21","145,000","404동","13","개인","개인","2014","답십리로 130","-","중개거래","서울 동대문구","24.11.29"
"7110","서울특별시 동대문구 답십리동","1002","1002","0000","청계한신휴플러스","73.9600","202404","21","100,500","105","18","개인","개인","2010","서울시립대로 14","-","중개거래","서울 동대문구","24.05.14"
"7111","서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","59.9700","202404","21","100,500","105동","4","개인","개인","2014","답십리로 130","-","중개거래","서울 동대문구","24.08.01"
"7112","서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","84.9900","202404","21","115,000","204동","4","개인","개인","2014","답십리로 130","-","중개거래","서울 동대문구","24.08.05"
"7113","서울특별시 동대문구 답십리동","10","0010","0000","동아","101.9400","202404","21","74,000","102","6","개인","개인","2001","한천로11길 10-1","-","중개거래","서울 동대문구","24.06.28"
"7114","서울특별시 성동구 성수동1가","33-2","0033","0002","현대그린","81.4800","202404","21","125,000","101","11","개인","개인","1994","뚝섬로3길 6","-","중개거래","서울 성동구","24.08.09"
"7115","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202404","21","140,500","107","2","개인","개인","2015","무학로 33","-","중개거래","서울 성동구","24.08.22"
"7116","서울특별시 용산구 이촌동","395","0395","0000","대림","114.9600","202404","21","270,000","102","21","개인","개인","1994","이촌로2가길 122","-","중개거래","서울 용산구","24.07.15"
"7117","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.9800","202404","21","145,100","-","4","개인","개인","2012","매봉길 15","20240610","중개거래","서울 강남구, 서울 성동구","-"
"7118","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.9800","202404","21","145,100","105","4","개인","개인","2012","매봉길 15","-","중개거래","서울 강남구, 서울 성동구","24.06.10"
"7119","서울특별시 동대문구 이문동","64","0064","0000","쌍용","59.9900","202404","21","68,000","101","14","개인","개인","2000","한천로58길 47","-","중개거래","서울 동대문구","24.07.01"
"7120","서울특별시 중랑구 망우동","178-80","0178","0080","염광(5,8,10,11동)","36.9000","202404","21","34,000","5","1","개인","개인","1984","망우로81길 27","-","중개거래","서울 중랑구","24.12.27"
"7121","서울특별시 성북구 돈암동","644","0644","0000","돈암코오롱하늘채","84.7570","202404","21","97,000","104","9","개인","개인","2016","아리랑로 75","-","중개거래","서울 성북구","24.06.27"
"7122","서울특별시 동대문구 장안동","575","0575","0000","장안평월드메르디앙2차","84.8500","202404","21","78,000","202","6","개인","개인","2007","천호대로97길 61","-","중개거래","서울 은평구","24.07.18"
"7123","서울특별시 중구 만리동2가","273","0273","0000","서울역센트럴자이","59.9430","202404","21","130,000","102","14","개인","개인","2017","만리재로 175","-","중개거래","서울 중구","24.09.06"
"7124","서울특별시 성북구 종암동","80","0080","0000","래미안크리시엘","59.9900","202404","21","71,500","112","10","개인","개인","2004","종암로25길 30","-","중개거래","서울 성북구","24.07.19"
"7125","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","114.8000","202404","21","214,000","102","11","개인","개인","2007","금호로 15","-","중개거래","서울 성동구","24.05.24"
"7126","서울특별시 동대문구 휘경동","368","0368","0000","브라운스톤휘경","84.9100","202404","21","92,000","101","7","개인","개인","2013","망우로20길 86","-","중개거래","서울 동대문구","24.07.04"
"7127","서울특별시 금천구 시흥동","1006","1006","0000","벽산3","59.9400","202404","21","37,300","3단지103","6","개인","개인","1998","탑골로 84","-","중개거래","서울 금천구","24.08.02"
"7128","서울특별시 금천구 시흥동","1017","1017","0000","관악산신도브래뉴","84.8000","202404","21","64,000","102","7","개인","개인","2006","금하로24나길 48","-","중개거래","서울 금천구","24.07.22"
"7129","서울특별시 양천구 신월동","1076","1076","0000","목동센트럴아이파크위브2단지","84.9700","202404","21","105,700","202","17","개인","개인","2020","남부순환로83길 18","-","중개거래","서울 양천구","24.05.27"
"7130","서울특별시 영등포구 신길동","4945","4945","0000","래미안영등포프레비뉴","84.9800","202404","21","127,200","104","19","개인","개인","2015","가마산로 442","-","중개거래","서울 영등포구","24.07.08"
"7131","서울특별시 동작구 상도동","531","0531","0000","힐스테이트 상도 센트럴파크","84.6099","202404","21","136,000","113","8","개인","개인","2012","상도로 346-1","-","중개거래","서울 동작구","24.08.07"
"7132","서울특별시 동작구 흑석동","340","0340","0000","롯데캐슬에듀포레","84.9778","202404","21","164,500","105","17","개인","개인","2018","서달로 123","-","중개거래","서울 동작구","24.08.12"
"7133","서울특별시 양천구 목동","925","0925","0000","목동신시가지7","66.6000","202404","21","174,000","710","5","개인","개인","1986","목동로 212","-","중개거래","서울 양천구","24.07.30"
"7134","서울특별시 구로구 구로동","1260","1260","0000","이화우성","114.9200","202404","21","80,000","101","15","개인","개인","1998","도림로22길 8","-","중개거래","서울 구로구","24.06.27"
"7135","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202404","21","87,000","108","19","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.09.23"
"7136","서울특별시 영등포구 여의도동","36","0036","0000","롯데캐슬엠파이어","147.8000","202404","21","197,000","102","17","개인","개인","2005","의사당대로 127","-","중개거래","서울 영등포구","24.05.02"
"7137","서울특별시 강서구 염창동","249-11","0249","0011","현대2","59.3900","202404","21","57,500","201","6","개인","개인","1993","양천로73길 6","-","중개거래","서울 강서구","24.07.12"
"7138","서울특별시 강남구 도곡동","464","0464","0000","한신(개포)","83.8600","202404","21","250,000","7","8","개인","개인","1985","언주로 123","-","중개거래","서울 강남구","24.09.30"
"7139","서울특별시 서초구 잠원동","73","0073","0000","신반포2","107.3100","202404","21","345,500","103","6","개인","개인","1978","신반포로23길 41","-","중개거래","서울 서초구","24.06.20"
"7140","서울특별시 관악구 봉천동","1730","1730","0000","e편한세상서울대입구1단지","84.9300","202404","21","112,500","108","11","개인","개인","2019","청룡10길 45","-","중개거래","서울 강북구, 서울 관악구","24.06.17"
"7141","서울특별시 강남구 수서동","736","0736","0000","신동아","33.1800","202404","21","90,000","704","8","개인","법인","1992","광평로47길 17","-","중개거래","서울 강남구","24.05.20"
"7142","서울특별시 서초구 반포동","2-12","0002","0012","아크로리버파크","84.9900","202404","21","392,000","111동","9","개인","개인","2016","신반포로15길 19","-","중개거래","서울 서초구","24.08.30"
"7143","서울특별시 서초구 반포동","1","0001","0000","래미안원베일리","84.9300","202404","21","425,000","108","32","개인","개인","2023","반포대로 333","-","중개거래","서울 서초구","24.08.20"
"7144","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202404","21","465,000","102","26","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","24.05.30"
"7145","서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","36.6600","202404","21","33,200","-","19","개인","개인","2003","효령로53길 45","-","중개거래","서울 서초구","24.07.02"
"7146","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","59.7479","202404","21","212,500","315","12","개인","개인","2019","삼성로 11","-","중개거래","서울 강남구","24.06.27"
"7147","서울특별시 강남구 수서동","736","0736","0000","신동아","39.5300","202404","21","102,000","701","8","개인","개인","1992","광평로47길 17","-","중개거래","서울 강남구","24.07.24"
"7148","서울특별시 송파구 거여동","697","0697","0000","송파시그니처롯데캐슬","84.9800","202404","21","134,500","102","4","개인","개인","2021","거마로 56","-","중개거래","서울 송파구","24.07.10"
"7149","서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.9600","202404","21","172,000","509","12","개인","개인","2018","송파대로 345","-","중개거래","서울 성동구, 서울 송파구","24.08.30"
"7150","서울특별시 강남구 도곡동","933","0933","0000","도곡쌍용예가","112.9200","202404","21","225,000","-","5","개인","개인","1978","남부순환로363길 30","20240514","중개거래","서울 강남구","-"
"7151","서울특별시 강남구 도곡동","933","0933","0000","도곡쌍용예가","112.9200","202404","21","225,000","103","5","개인","개인","1978","남부순환로363길 30","-","중개거래","서울 강남구","24.08.13"
"7152","서울특별시 노원구 월계동","925","0925","0000","대동","59.7600","202404","21","52,300","103","11","개인","개인","1997","광운로 46","-","중개거래","서울 노원구","24.06.26"
"7153","서울특별시 서대문구 홍제동","454","0454","0000","유원하나","82.3500","202404","21","58,800","102","1","개인","개인","1996","세검정로 134","-","중개거래","서울 서대문구","24.07.15"
"7154","서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.5400","202404","21","95,000","23","4","개인","개인","1986","월드컵북로 235","-","중개거래","서울 마포구","24.07.11"
"7155","서울특별시 서대문구 연희동","746","0746","0000","연희웨스트팰리스","26.8800","202404","21","25,800","-","12","개인","개인","2014","연희로5길 54-11","-","중개거래","서울 은평구","24.10.04"
"7156","서울특별시 마포구 아현동","802","0802","0000","마포센트럴 아이파크","59.9718","202404","21","118,000","105","3","개인","개인","2017","마포대로 246","-","중개거래","서울 성동구","24.09.30"
"7157","서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.7510","202404","21","143,750","106","26","개인","개인","2019","광성로 17","-","중개거래","서울 마포구","24.07.24"
"7158","서울특별시 노원구 상계동","721","0721","0000","상계주공5(저층)","31.9800","202404","21","51,000","518","5","개인","개인","1987","동일로216길 47","-","중개거래","서울 노원구","24.06.28"
"7159","서울특별시 노원구 상계동","740","0740","0000","상계주공2(고층)","41.3000","202404","21","39,500","203","1","개인","개인","1987","동일로215길 23","-","중개거래","서울 노원구","24.07.22"
"7160","서울특별시 서대문구 천연동","145","0145","0000","천연뜨란채","55.8200","202404","21","72,500","109","8","개인","개인","2006","독립문로8길 54","-","중개거래","서울 서대문구","24.05.28"
"7161","서울특별시 노원구 상계동","626","0626","0000","상계주공14(고층)","49.9400","202404","21","50,000","1405","7","개인","개인","1989","동일로228길 23","-","중개거래","서울 노원구","24.06.27"
"7162","서울특별시 은평구 갈현동","395-2","0395","0002","효민아크로뷰","29.9200","202404","21","46,800","-","19","개인","개인","2024","통일로 871","-","직거래","-","24.05.30"
"7163","서울특별시 서대문구 북가좌동","481","0481","0000","DMC래미안e편한세상","84.9700","202404","21","111,000","214","12","개인","개인","2012","수색로 100","-","중개거래","서울 서대문구","24.07.30"
"7164","서울특별시 은평구 응암동","769","0769","0000","녹번역e편한세상캐슬","59.9600","202404","21","97,000","113","14","개인","개인","2021","은평로 220","-","중개거래","경기 고양시 덕양구, 서울 은평구","24.07.30"
"7165","서울특별시 마포구 창전동","437","0437","0000","창전래미안","84.9300","202404","21","106,000","109","19","개인","개인","1998","서강로 95","-","중개거래","서울 마포구","24.08.30"
"7166","서울특별시 은평구 응암동","768","0768","0000","백련산해모로","84.9900","202404","21","94,500","101","15","개인","개인","2020","응암로30길 15","-","중개거래","서울 은평구","24.08.20"
"7167","서울특별시 은평구 응암동","769","0769","0000","녹번역e편한세상캐슬","59.9700","202404","21","94,000","112","9","개인","개인","2021","은평로 220","-","중개거래","서울 은평구","24.06.28"
"7168","서울특별시 은평구 진관동","83","0083","0000","우물골2단지두산위브(204~208동)BL2-5","59.3600","202404","21","68,000","206","5","개인","개인","2009","진관2로 77","-","중개거래","서울 은평구","24.05.13"
"7169","서울특별시 서대문구 홍제동","454","0454","0000","유원하나","82.3500","202404","21","58,800","-","1","개인","개인","1996","세검정로 134","20240527","중개거래","서울 서대문구","-"
"7170","서울특별시 마포구 망원동","489","0489","0000","성원2","59.4300","202404","20","63,000","-","12","개인","개인","1999","망원로4길 8","-","중개거래","서울 마포구","24.06.28"
"7171","서울특별시 은평구 신사동","21-14","0021","0014","거성리젠시","46.4800","202404","20","49,800","-","4","개인","법인","2023","은평로 42","-","직거래","-","24.06.21"
"7172","서울특별시 강북구 미아동","1369","1369","0000","꿈의숲해링턴플레이스","84.3600","202404","20","80,000","113","1","개인","개인","2019","오현로 45","-","중개거래","서울 강북구","24.07.29"
"7173","서울특별시 강북구 미아동","811","0811","0000","두산위브트레지움","59.8200","202404","20","68,000","211","12","개인","개인","2011","삼양로27길 95","-","중개거래","서울 강북구","24.06.20"
"7174","서울특별시 강북구 미아동","1354","1354","0000","벽산라이브파크","59.6700","202404","20","54,500","116","5","개인","개인","2004","솔샘로 159","-","중개거래","서울 강북구","24.07.03"
"7175","서울특별시 마포구 중동","393","0393","0000","건영월드컵","58.7600","202404","20","65,000","건영 월드컵 아파트 102 ","13","개인","개인","2002","성암로 41","-","중개거래","서울 마포구, 서울 은평구","24.08.23"
"7176","서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.0300","202404","20","86,000","28","13","개인","개인","1986","월드컵북로 260","-","중개거래","서울 마포구","24.07.17"
"7177","서울특별시 은평구 응암동","769","0769","0000","녹번역e편한세상캐슬","59.9400","202404","20","91,500","127","7","개인","개인","2021","은평로 220","-","중개거래","서울 강남구, 서울 은평구","24.08.12"
"7178","서울특별시 은평구 응암동","761","0761","0000","백련산힐스테이트3차","59.6300","202404","20","67,000","309","6","개인","개인","2011","백련산로 36","-","중개거래","서울 은평구","24.05.30"
"7179","서울특별시 은평구 응암동","769","0769","0000","녹번역e편한세상캐슬","84.9400","202404","20","119,000","107","11","개인","개인","2021","은평로 220","-","중개거래","서울 은평구","24.07.18"
"7180","서울특별시 은평구 응암동","770","0770","0000","힐스테이트녹번역","84.9900","202404","20","111,500","106","6","개인","개인","2022","은평로 240","-","중개거래","서울 은평구","24.06.14"
"7181","서울특별시 은평구 응암동","770","0770","0000","힐스테이트녹번역","59.9900","202404","20","95,500","101","5","개인","개인","2022","은평로 240","-","중개거래","서울 은평구","24.07.22"
"7182","서울특별시 은평구 응암동","769","0769","0000","녹번역e편한세상캐슬","84.9400","202404","20","119,000","116","17","개인","개인","2021","은평로 220","-","중개거래","서울 강남구, 서울 은평구","24.05.31"
"7183","서울특별시 은평구 응암동","770","0770","0000","힐스테이트녹번역","84.9900","202404","20","108,000","103","3","개인","개인","2022","은평로 240","-","중개거래","서울 은평구","24.07.31"
"7184","서울특별시 은평구 응암동","759","0759","0000","백련산힐스테이트1차","59.6300","202404","20","66,000","106","1","개인","개인","2011","백련산로2길 19","-","중개거래","서울 은평구","24.07.03"
"7185","서울특별시 강북구 번동","191","0191","0000","기산그린","76.0800","202404","20","51,500","101","11","개인","개인","2000","월계로37길 137","-","중개거래","서울 강북구","24.06.28"
"7186","서울특별시 강북구 번동","234","0234","0000","주공4단지","84.7900","202404","20","59,000","401","9","개인","개인","1991","오현로 207","-","중개거래","서울 강북구","24.06.28"
"7187","서울특별시 강북구 수유동","648","0648","0000","수유벽산2차","84.2200","202404","20","58,000","201","8","개인","개인","1994","삼각산로 143-1","-","중개거래","서울 강북구","24.09.30"
"7188","서울특별시 강북구 수유동","738","0738","0000","한원힐트리움수유","27.3900","202404","20","24,700","-","8","개인","개인","2020","노해로 104","-","중개거래","서울 강북구","24.06.14"
"7189","서울특별시 도봉구 쌍문동","728","0728","0000","북한산월드메르디앙","82.6900","202404","20","63,000","101","5","개인","개인","2005","삼양로 566","-","중개거래","서울 강북구, 서울 노원구, 서울 도봉구","24.05.20"
"7190","서울특별시 도봉구 방학동","720-1","0720","0001","대상타운현대아파트","60.0000","202404","20","54,000","102","11","개인","개인","2001","마들로 616","-","직거래","-","24.06.13"
"7191","서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.7510","202404","20","140,000","107","16","개인","개인","2019","광성로 17","-","중개거래","서울 마포구","24.07.12"
"7192","서울특별시 마포구 신수동","459","0459","0000","밤섬경남아너스빌","84.8300","202404","20","123,000","101","5","개인","개인","2009","독막로28길 10","-","중개거래","서울 마포구","24.07.15"
"7193","서울특별시 은평구 진관동","2","0002","0000","상림마을6단지푸르지오(606~614동)BL1-7","84.7900","202404","20","78,500","613","8","개인","개인","2008","진관4로 100","-","중개거래","서울 은평구","24.09.09"
"7194","서울특별시 은평구 진관동","150","0150","0000","은평뉴타운기자촌11단지","84.7800","202404","20","76,000","1103","2","개인","개인","2015","연서로46길 7","-","중개거래","서울 은평구","24.07.22"
"7195","서울특별시 마포구 염리동","533","0533","0000","마포자이더센트리지(102동~112동)","84.9500","202404","20","160,000","110","4","개인","개인","2022","숭문길 98","-","중개거래","서울 마포구","24.10.28"
"7196","서울특별시 은평구 대조동","231","0231","0000","삼성타운","59.4000","202404","20","49,800","101","5","개인","개인","1997","서오릉로 94","-","중개거래","서울 은평구","24.05.21"
"7197","서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.1600","202404","20","33,000","1703","5","개인","개인","1989","덕릉로66길 17","-","중개거래","서울 도봉구","24.06.25"
"7198","서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.1600","202404","20","32,950","1711","5","개인","개인","1989","덕릉로66길 17","-","중개거래","서울 도봉구","24.07.17"
"7199","서울특별시 도봉구 창동","316","0316","0000","창동주공2단지","45.5500","202404","20","43,500","202동","7","개인","개인","1990","해등로12길 44","-","중개거래","서울 도봉구","24.08.21"
"7200","서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","90.9400","202404","20","95,000","1912","15","개인","개인","1989","노해로70길 54","-","중개거래","서울 도봉구","24.08.23"
"7201","서울특별시 도봉구 창동","808","0808","0000","동아청솔","59.7600","202404","20","65,000","108","20","개인","개인","1997","노해로69길 103","-","중개거래","서울 도봉구","24.07.05"
"7202","서울특별시 도봉구 창동","807","0807","0000","쌍용","84.7600","202404","20","82,000","115","16","개인","개인","1997","마들로 551","-","중개거래","서울 도봉구","24.07.05"
"7203","서울특별시 도봉구 창동","45","0045","0000","삼성래미안","84.8700","202404","20","78,000","118","5","개인","개인","1992","노해로66길 21","-","중개거래","서울 도봉구","24.08.13"
"7204","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","114.9300","202404","20","171,000","107","7","개인","개인","1999","독막로 266","-","중개거래","서울 강서구, 서울 마포구","24.07.31"
"7205","서울특별시 마포구 대흥동","806","0806","0000","마포그랑자이","84.9800","202404","20","172,000","104","4","개인","개인","2020","대흥로 175","-","중개거래","서울 마포구","24.06.07"
"7206","서울특별시 마포구 대흥동","660","0660","0000","대흥동태영아파트","84.7700","202404","20","142,400","102","8","개인","개인","1999","독막로 266","-","중개거래","서울 마포구","24.07.15"
"7207","서울특별시 마포구 대흥동","806","0806","0000","마포그랑자이","59.9600","202404","20","147,500","110","12","개인","개인","2020","대흥로 175","-","중개거래","경남 양산시, 서울 마포구","24.06.14"
"7208","서울특별시 마포구 마포동","253","0253","0000","마포쌍용황금아파트","84.9000","202404","20","106,000","101","6","개인","개인","2000","마포대로4라길 30","-","중개거래","서울 마포구","24.08.09"
"7209","서울특별시 마포구 용강동","508","0508","0000","이편한세상마포리버파크","59.9800","202404","20","162,500","103","18","개인","개인","2016","토정로31길 24","-","중개거래","서울 마포구","24.07.29"
"7210","서울특별시 마포구 도화동","550","0550","0000","삼성","84.9850","202404","20","141,500","107","2","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","24.08.27"
"7211","서울특별시 마포구 도화동","550","0550","0000","삼성","72.1850","202404","20","122,500","104","4","개인","개인","1997","도화길 28","-","중개거래","경기 성남시 수정구, 서울 마포구","24.07.11"
"7212","서울특별시 마포구 도화동","550","0550","0000","삼성","72.1850","202404","20","121,000","103","1","개인","개인","1997","도화길 28","-","중개거래","서울 마포구","24.06.04"
"7213","서울특별시 서대문구 영천동","100","0100","0000","독립문삼호","84.7800","202404","20","103,500","107","14","개인","개인","1995","독립문로 10","-","중개거래","서울 서대문구","24.06.28"
"7214","서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.9900","202404","20","97,000","303","2","개인","개인","2015","통일로 660","-","중개거래","서울 은평구","24.06.28"
"7215","서울특별시 노원구 월계동","947","0947","0000","롯데캐슬루나","59.9927","202404","20","64,500","121","8","개인","개인","2006","월계로45길 21","-","중개거래","서울 노원구","24.06.20"
"7216","서울특별시 노원구 월계동","556","0556","0000","주공2","44.9400","202404","20","35,000","210","12","개인","개인","1992","초안산로1길 18","-","중개거래","서울 노원구","24.06.27"
"7217","서울특별시 노원구 월계동","924","0924","0000","초안2","49.6000","202404","20","32,000","-","8","개인","개인","1997","우이천로 102","20240422","중개거래","서울 노원구","-"
"7218","서울특별시 마포구 공덕동","469","0469","0000","래미안공덕5차","84.8710","202404","20","158,000","506","11","개인","개인","2011","마포대로 167","-","중개거래","경기 고양시 덕양구, 서울 마포구","24.09.03"
"7219","서울특별시 마포구 공덕동","457","0457","0000","공덕3삼성래미안","59.9700","202404","20","123,000","308","3","개인","개인","2004","마포대로7길 22","-","중개거래","서울 마포구","24.05.10"
"7220","서울특별시 마포구 공덕동","479","0479","0000","공덕SK리더스뷰","59.9200","202404","20","144,000","201","23","개인","개인","2021","백범로31길 8","-","중개거래","서울 마포구","24.07.15"
"7221","서울특별시 서대문구 북아현동","1017","1017","0000","힐스테이트신촌","59.8404","202404","20","115,000","106","11","개인","개인","2020","이화여대8길 123","-","중개거래","서울 서대문구, 인천 부평구","24.09.06"
"7222","서울특별시 노원구 공릉동","748","0748","0000","신도1차아파트","131.7554","202404","20","97,000","104","9","개인","개인","2002","동일로191가길 59","-","중개거래","서울 노원구","24.07.30"
"7223","서울특별시 노원구 공릉동","725","0725","0000","풍림아파트A","84.9900","202404","20","77,000","106","5","개인","개인","2001","섬밭로 139","-","중개거래","서울 노원구","24.09.02"
"7224","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","49.6000","202404","20","45,000","1021","1","개인","개인","1999","공릉로34길 62","-","중개거래","서울 노원구","24.07.05"
"7225","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","49.6000","202404","20","46,000","1011","3","개인","개인","1999","공릉로34길 62","-","중개거래","서울 노원구","24.07.10"
"7226","서울특별시 노원구 공릉동","758","0758","0000","태릉해링턴플레이스","59.9800","202404","20","76,000","106","8","개인","개인","2022","공릉로34길 86","-","중개거래","서울 노원구","24.06.14"
"7227","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","84.8919","202404","20","177,500","404","9","개인","개인","2014","마포대로 195","-","중개거래","경기 안양시 동안구, 서울 마포구","24.07.26"
"7228","서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","59.9656","202404","20","137,500","406","2","개인","개인","2014","마포대로 195","-","중개거래","서울 마포구","24.07.17"
"7229","서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.7900","202404","20","93,500","105","5","개인","개인","2019","거북골로 84","-","중개거래","서울 마포구","24.08.26"
"7230","서울특별시 노원구 중계동","366","0366","0000","신동아(366)","115.3500","202404","20","121,000","112","4","개인","개인","1993","중계로 184","-","중개거래","서울 노원구","24.08.06"
"7231","서울특별시 노원구 중계동","359-1","0359","0001","주공5","84.7900","202404","20","95,000","516","2","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","24.06.21"
"7232","서울특별시 노원구 중계동","369","0369","0000","주공2","44.5200","202404","20","35,850","209","11","개인","개인","1992","한글비석로14길 8","-","중개거래","서울 노원구","24.06.21"
"7233","서울특별시 노원구 중계동","361-1","0361","0001","롯데우성","101.8800","202404","20","118,000","105","10","개인","개인","1993","노원로22길 34","-","중개거래","서울 노원구","24.05.20"
"7234","서울특별시 노원구 중계동","588","0588","0000","양지마을(대림)2","84.8800","202404","20","90,000","204","15","개인","개인","1999","덕릉로73길 28","-","중개거래","서울 노원구","24.08.20"
"7235","서울특별시 노원구 중계동","362-1","0362","0001","주공8","49.7200","202404","20","51,500","803","5","개인","개인","1993","한글비석로5길 62","-","중개거래","경기 남양주시, 서울 노원구","24.05.29"
